"","V1","V2","V3","V4","V5","V6","V7","V8"
"2293",95.5,2.976009,-3.88447,10.28341,24.06318,38.87061,22.04541,0.1039171
"2294",95.54167,3.198614,-3.989658,12.67019,145.883,179.2959,118.4273,0.1000107
"2295",95.58333,4.475455,-4.359408,17.75161,297.9268,350.1192,274.5379,0.3122244
"2296",95.625,6.531412,-4.163377,17.78202,429.0783,458.0383,352.2498,0.3284605
"2297",95.66667,8.79273,-3.189595,17.92137,521.4715,550.3367,434.7676,0.4046664
"2298",95.70833,8.589721,-2.874032,19.27819,563.4915,596.8573,465.4137,0.185418
"2299",95.75,8.592856,-3.10911,18.65616,549.3217,546.2809,401.7376,0.1047411
"2300",95.79167,8.767648,-3.069267,18.36731,481.3541,478.3371,359.9161,0.2977584
"2301",95.83333,8.719051,-3.105126,17.0219,367.7245,382.9868,294.5809,0.2008606
"2302",95.875,8.302843,-3.266095,16.22884,221.624,236.5582,162.4419,0.06393725
"2303",95.91667,6.764207,-3.707564,13.48479,73.2586,101.7146,63.08497,0.0184945
"2304",95.95833,6.576874,-2.576797,12.9033,1.467709,4.095581,1.296789,0.04153633
"2305",96,5.70997,-0.8101242,12.34081,0,-0.0003237526,1.293504e-13,0.09775228
"2306",96.04167,3.973027,-0.1112643,10.90671,0,-0.0003237526,1.293504e-13,0.1369997
"2307",96.08333,3.919727,-0.7886086,9.765259,0,-0.0003237526,1.293504e-13,0.07699937
"2308",96.125,4.348476,-0.9033587,9.019071,0,-0.0003237526,1.293504e-13,0.03079365
"2309",96.16667,4.251283,-0.9439993,8.418575,0,-0.0003237526,1.293504e-13,0.07309295
"2310",96.20833,4.137629,-1.399015,7.203645,0,-0.0003237526,1.293504e-13,0.6006745
"2311",96.25,3.806074,-1.482687,6.927467,0,-0.0003237526,1.293504e-13,0.9253201
"2312",96.29167,3.186073,-1.329687,7.003479,0,-0.0003237526,1.293504e-13,0.9984435
"2313",96.33333,2.397551,-1.472328,6.814716,0,-0.0003237526,1.293504e-13,1
"2314",96.375,1.989965,-1.502609,7.142835,0,-0.0003237526,1.293504e-13,1
"2315",96.41667,1.640382,-1.409375,7.73193,0,-0.0003237526,1.293504e-13,1
"2316",96.45833,1.712493,-1.640469,7.659719,0,-0.0003237526,1.293504e-13,1
"2317",96.5,2.577829,-1.705016,7.60651,23.0847,29.33358,11.07992,0.9969176
"2318",96.54167,3.893078,-1.359172,9.065946,145.3938,178.3522,116.8445,0.08160774
"2319",96.58333,4.984154,-0.4124833,12.73861,299.5032,364.997,295.3818,0.02386584
"2320",96.625,4.50524,0.6003456,14.38554,432.1768,491.4681,408.8509,0.02459829
"2321",96.66667,3.432192,0.7270488,15.27488,522.4862,608.101,531.1495,0.003082416
"2322",96.70833,3.102988,1.057752,17.36775,561.7157,642.6752,561.2045,0
"2323",96.75,3.221345,1.013127,18.12027,545.8608,635.909,557.9816,0
"2324",96.79167,3.529386,0.8904083,18.86266,477.0416,561.4398,487.1731,0.009247249
"2325",96.83333,3.950296,0.3429548,18.57001,361.5818,435.3502,364.3214,0
"2326",96.875,4.463698,0.08636083,18.23683,214.521,274.6863,217.4601,0
"2327",96.91667,3.971459,0.168439,13.94087,68.02196,101.9757,68.02421,0.01690751
"2328",96.95833,3.175883,-0.9663118,12.71327,1.014712,3.31254,1.048873,0.003082416
"2329",97,3.060662,-1.332078,11.98102,0,-0.0003237526,1.293504e-13,0
"2330",97.04167,2.556666,-1.816578,11.32098,0,-0.0003237526,1.293504e-13,0
"2331",97.08333,2.148296,-2.248485,10.30495,0,-0.0003237526,1.293504e-13,0.08539209
"2332",97.125,2.20238,-2.615047,9.29905,0,-0.0003237526,1.293504e-13,0.01309264
"2333",97.16667,2.475933,-2.671626,8.908854,0,-0.0003237526,1.293504e-13,0
"2334",97.20833,2.664049,-2.588751,7.725596,0,-0.0003237526,1.293504e-13,0
"2335",97.25,2.881167,-2.646922,7.569771,0,-0.0003237526,1.293504e-13,0
"2336",97.29167,2.946224,-2.862079,7.317663,0,-0.0003237526,1.293504e-13,0
"2337",97.33333,3.091231,-3.211907,6.44859,0,-0.0003237526,1.293504e-13,0
"2338",97.375,3.37027,-3.511533,6.957872,0,-0.0003237526,1.293504e-13,0.2399249
"2339",97.41667,2.938386,-3.290001,8.053716,0,-0.0003237526,1.293504e-13,0.9275785
"2340",97.45833,2.688348,-3.316298,8.426176,0,-0.0003237526,1.293504e-13,1
"2341",97.5,2.273707,-3.229439,8.74036,21.09152,30.01623,11.00364,1
"2342",97.54167,2.034643,-3.073251,10.72048,139.5411,159.76,71.47596,0.9915462
"2343",97.58333,2.225895,-3.14497,16.53542,291.6392,332.6514,228.7879,0.9330719
"2344",97.625,2.493177,-3.216689,18.84872,423.4612,475.0845,359.1152,0.963835
"2345",97.66667,2.848247,-3.108313,20.79591,514.5497,584.6901,481.3566,0.2362016
"2346",97.70833,3.146098,-2.81347,24.96264,554.5402,635.8487,551.9172,0.1184441
"2347",97.75,3.372622,-2.240516,25.98121,539.4283,620.2682,537.3093,0.01690751
"2348",97.79167,3.342053,-1.90025,26.48542,469.848,547.3651,469.6283,0
"2349",97.83333,3.427489,-1.952844,26.75527,355.7835,425.9938,355.7779,0
"2350",97.875,3.405542,-2.120188,27.08592,210.2629,267.9602,210.2514,0
"2351",97.91667,2.83257,-2.043688,22.28195,65.15902,98.32147,65.16365,0
"2352",97.95833,2.589587,-2.050063,19.38714,0.7247945,2.609812,0.7246762,0
"2353",98,2.281546,-2.005438,18.17348,0,-0.0003237526,1.293504e-13,0
"2354",98.04167,1.90061,-2.022969,17.05484,0,-0.0003237526,1.293504e-13,0
"2355",98.08333,1.83712,-2.058828,14.83654,0,-0.0003237526,1.293504e-13,0
"2356",98.125,1.867689,-2.138516,14.53756,0,-0.0003237526,1.293504e-13,0
"2357",98.16667,1.910015,-2.085922,13.46452,0,-0.0003237526,1.293504e-13,0
"2358",98.20833,1.956261,-2.046078,9.757657,0,-0.0003237526,1.293504e-13,0
"2359",98.25,2.016615,-2.050063,9.147025,0,-0.0003237526,1.293504e-13,0
"2360",98.29167,2.051103,-2.149672,8.450246,0,-0.0003237526,1.293504e-13,0
"2361",98.33333,2.076969,-2.230953,8.248814,0,-0.0003237526,1.293504e-13,0
"2362",98.375,2.094213,-2.255657,7.866219,0,-0.0003237526,1.293504e-13,0
"2363",98.41667,2.061293,-2.22936,6.330771,0,-0.0003237526,1.293504e-13,0
"2364",98.45833,2.096564,-2.119391,6.1002,0,-0.0003237526,1.293504e-13,0
"2365",98.5,2.219624,-2.133735,6.57021,20.51168,35.07588,20.51978,0
"2366",98.54167,1.782253,-2.048469,10.0313,140.6645,189.5156,140.6635,0
"2367",98.58333,1.427967,-1.912203,19.89263,294.6108,359.8369,294.619,0
"2368",98.625,1.574541,-2.179157,22.45931,427.0851,501.6275,427.1013,0
"2369",98.66667,1.605894,-2.100266,23.82753,518.0106,597.8211,518.01,0
"2370",98.70833,1.49224,-1.754422,27.87772,557.4938,639.4025,557.4858,0
"2371",98.75,1.54162,-1.391047,28.74932,541.7295,622.778,541.7336,0
"2372",98.79167,1.839472,-0.9320462,29.11038,471.968,549.132,471.974,0
"2373",98.83333,1.975856,-0.3766239,28.93555,356.0009,425.7328,356.0067,0
"2374",98.875,1.815173,-0.1471237,28.68471,208.1247,265.2898,208.1156,0
"2375",98.91667,2.060509,-0.98464,23.26124,62.3142,94.40626,62.30308,0
"2376",98.95833,1.959396,-0.6443741,22.53405,0.4711164,1.967317,0.4767606,0
"2377",99,2.373252,-0.5399834,20.15487,0,-0.0003237526,1.293504e-13,0
"2378",99.04167,2.265869,-0.4754365,19.2896,0,-0.0003237526,1.293504e-13,0
"2379",99.08333,1.760306,-0.8172961,16.53162,0,-0.0003237526,1.293504e-13,0
"2380",99.125,1.373883,-1.032453,15.28502,0,-0.0003237526,1.293504e-13,0
"2381",99.16667,1.208497,-1.007749,13.89779,0,-0.0003237526,1.293504e-13,0
"2382",99.20833,1.403668,-0.9439993,11.94048,0,-0.0003237526,1.293504e-13,0
"2383",99.25,1.755603,-0.9200931,11.01313,0,-0.0003237526,1.293504e-13,0
"2384",99.29167,2.109105,-1.061937,10.48611,0,-0.0003237526,1.293504e-13,0
"2385",99.33333,2.236868,-1.348812,10.09845,0,-0.0003237526,1.293504e-13,0
"2386",99.375,2.286249,-1.567953,9.947688,0,-0.0003237526,1.293504e-13,0
"2387",99.41667,2.133404,-1.688281,10.93711,0,-0.0003237526,1.293504e-13,0
"2388",99.45833,2.057373,-1.710594,11.25003,0,-0.0003237526,1.293504e-13,0
"2389",99.5,2.309763,-2.081141,11.78212,18.3373,32.34528,18.68902,0
"2390",99.54167,2.146729,-2.156844,15.14439,133.0179,182.3477,135.4763,0
"2391",99.58333,3.20802,-2.294703,18.99695,283.1953,348.9145,285.6368,0.1184441
"2392",99.625,4.44567,-2.322594,20.18274,413.5496,488.4363,413.9999,0.4053378
"2393",99.66667,5.221651,-2.173578,20.85925,503.6778,579.4899,490.6821,0.089268
"2394",99.70833,5.965495,-1.630109,21.95509,542.3818,634.3629,557.4667,0
"2395",99.75,6.700717,-1.218125,22.29715,525.0592,609.5667,521.0612,0.01690751
"2396",99.79167,6.870806,-1.248406,21.75619,455.2978,530.8811,441.6329,0.2592129
"2397",99.83333,6.675635,-1.595844,20.27776,339.7836,403.0046,317.4845,0.4715029
"2398",99.875,6.322917,-1.869969,19.18191,195.2415,251.5766,189.3503,0.03460852
"2399",99.91667,5.514799,-1.665969,16.21743,55.99037,82.4398,50.47942,0.2361406
"2400",99.95833,5.588478,-1.658,15.48772,0.2717979,1.324822,0.1907043,0.671509
"2401",100,5.141701,-1.818969,14.62371,0,-0.0003237526,1.293504e-13,0.3330688
"2402",100.0417,4.78428,-1.769562,13.60261,0,-0.0003237526,1.293504e-13,0.1853875
"2403",100.0833,4.489564,-1.602219,12.6854,0,-0.0003237526,1.293504e-13,0.2046145
"2404",100.125,4.277933,-1.524922,12.41302,0,-0.0003237526,1.293504e-13,0.6138281
"2405",100.1667,4.015353,-1.72175,12.33194,0,-0.0003237526,1.293504e-13,0.8461233
"2406",100.2083,3.948729,-2.015797,11.60729,0,-0.0003237526,1.293504e-13,0.8591854
"2407",100.25,3.723773,-2.146485,11.84039,0,-0.0003237526,1.293504e-13,0.8684937
"2408",100.2917,3.534872,-2.334547,12.299,0,-0.0003237526,1.293504e-13,0.9407932
"2409",100.3333,3.475302,-2.4485,11.86066,0,-0.0003237526,1.293504e-13,0.9054217
"2410",100.375,3.360864,-2.49711,11.71877,0,-0.0003237526,1.293504e-13,1
"2411",100.4167,3.237805,-2.58636,10.57859,0,-0.0003237526,1.293504e-13,0.9154014
"2412",100.4583,3.344404,-2.277969,10.91558,0,-0.0003237526,1.293504e-13,0.8984939
"2413",100.5,3.346756,-2.111422,10.96245,16.56155,20.8406,4.176423,1
"2414",100.5417,3.028525,-2.032531,11.93161,128.0712,105.409,25.68786,0.9830925
"2415",100.5833,4.204254,-1.355187,14.65538,277.3245,221.8411,70.92291,0.9830925
"2416",100.625,4.302231,-1.287453,15.5954,407.0265,290.6081,74.75607,1
"2417",100.6667,4.248931,-1.321718,16.09075,496.5204,367.8481,115.4142,1
"2418",100.7083,4.293609,-1.352,17.51598,535.6231,492.0303,284.8168,0.9915462
"2419",100.75,4.429994,-1.438062,17.85043,520.0581,461.6925,250.2803,0.8531122
"2420",100.7917,4.499754,-1.547234,18.23176,449.6262,450.2882,319.258,0.2662323
"2421",100.8333,4.420588,-1.773547,18.12661,335.7792,385.6773,307.873,0.1831596
"2422",100.875,3.938539,-1.927344,17.51471,191.8893,198.8318,143.3333,0.2831398
"2423",100.9167,3.161774,-1.838094,14.18664,53.65291,78.44428,47.42815,0.8630614
"2424",100.9583,2.689132,-1.440453,13.9206,0.1630788,0.9232626,0.09535213,0.8884531
"2425",101,2.00329,-1.258765,12.63852,0,-0.0003237526,1.293504e-13,0.363069
"2426",101.0417,1.496159,-1.333671,11.20949,0,-0.0003237526,1.293504e-13,0.9761342
"2427",101.0833,1.121493,-1.380687,9.267378,0,-0.0003237526,1.293504e-13,1
"2428",101.125,0.8024791,-1.23725,8.464182,0,-0.0003237526,1.293504e-13,1
"2429",101.1667,0.5124661,-0.9750775,8.208274,0,-0.0003237526,1.293504e-13,1
"2430",101.2083,0.3157275,-0.9742806,7.639449,0,-0.0003237526,1.293504e-13,1
"2431",101.25,0.3925418,-0.6467647,7.924495,0,-0.0003237526,1.293504e-13,1
"2432",101.2917,0.5979024,-0.4945615,8.028378,0,-0.0003237526,1.293504e-13,1
"2433",101.3333,0.6394448,-0.1981238,7.270789,0,-0.0003237526,1.293504e-13,1
"2434",101.375,0.6464992,0.1477203,7.413946,0,-0.0003237526,1.293504e-13,1
"2435",101.4167,0.5163852,0.8505645,6.717167,0,-0.0003237526,1.293504e-13,1
"2436",101.4583,0.7977762,1.170909,6.620884,0,-0.0003237526,1.293504e-13,1
"2437",101.5,1.280609,1.370127,6.459992,14.58649,8.613123,1.468423,0.9984435
"2438",101.5417,1.34253,1.042612,6.686762,120.2978,48.74897,3.318254,0.9476905
"2439",101.5833,1.221039,0.08795458,9.520752,267.1955,183.9741,83.90987,0.7046221
"2440",101.625,2.383442,-0.3598895,11.33111,399.5248,327.8527,151.9722,0.4293257
"2441",101.6667,2.616236,-0.8611243,12.25466,492.7696,458.6406,296.8502,0.7039202
"2442",101.7083,3.421219,-1.375109,14.18157,534.7352,513.8952,394.3192,0.929257
"2443",101.75,3.201749,-1.391047,14.20691,520.4024,456.7934,305.4892,0.9800101
"2444",101.7917,3.032444,-1.894672,14.21451,451.4382,369.3941,175.3335,1
"2445",101.8333,2.346603,-1.665172,13.21748,336.2865,210.477,24.63899,1
"2446",101.875,1.618435,-1.768766,12.50803,190.929,110.047,3.108479,1
"2447",101.9167,2.040129,-2.645329,11.84799,51.53289,28.75132,0.133493,1
"2448",101.9583,0.6363095,-1.746453,10.85857,0.09059931,0.2807677,1.293504e-13,1
"2449",102,-1.016765,-1.552812,10.0427,0,-0.0003237526,1.293504e-13,1
"2450",102.0417,-2.158005,-1.586281,10.34675,0,-0.0003237526,1.293504e-13,1
"2451",102.0833,-1.837423,-2.116203,9.397866,0,-0.0003237526,1.293504e-13,1
"2452",102.125,-1.610116,-2.968063,8.623808,0,-0.0003237526,1.293504e-13,1
"2453",102.1667,-0.3434643,-3.700392,7.631848,0,-0.0003237526,1.293504e-13,1
"2454",102.2083,1.43894,-3.209517,6.631019,0,-0.0003237526,1.293504e-13,1
"2455",102.25,3.175883,-2.758485,6.040657,0,-0.0003237526,1.293504e-13,0.9969176
"2456",102.2917,4.319475,-2.634969,5.333743,0,-0.0003237526,1.293504e-13,0.8705995
"2457",102.3333,4.881473,-2.251672,5.2742,0,-0.0003237526,1.293504e-13,0.4899058
"2458",102.375,4.516214,-2.199875,4.904274,0,-0.0003237526,1.293504e-13,0.3537607
"2459",102.4167,4.56873,-2.019781,3.358691,0,-0.0003237526,1.293504e-13,0.3876368
"2460",102.4583,3.962054,-1.598234,3.180062,0,-0.0003237526,1.293504e-13,0.2468527
"2461",102.5,4.098438,-1.818969,3.831234,14.84017,22.40668,6.445804,0.1384341
"2462",102.5417,3.973811,-1.960016,5.397087,125.3351,149.6207,74.79421,0.4291121
"2463",102.5833,5.492068,-1.166328,7.531765,274.1535,232.643,77.50221,0.9522378
"2464",102.625,6.327619,-0.3399676,8.383102,399.9235,216.8216,44.18618,1
"2465",102.6667,7.444562,2.265019,8.489519,485.7754,160.001,23.91431,1
"2466",102.7083,5.524989,2.803707,9.491614,521.8158,162.0891,28.8917,1
"2467",102.75,5.292978,3.855582,10.01737,506.5045,177.4688,20.53885,1
"2468",102.7917,4.196416,3.916942,10.0123,438.1926,192.969,40.50558,0.9953916
"2469",102.8333,3.568577,4.028504,8.722624,325.0522,199.3136,63.33288,0.9861444
"2470",102.875,1.668599,2.622019,8.697286,180.9812,73.1437,35.79519,0.9923092
"2471",102.9167,1.461671,1.811597,6.364976,46.78548,28.38992,14.64609,0.9314239
"2472",102.9583,1.72425,0.7652989,6.204084,0.05435958,0.120144,0.01907043,0.9753407
"2473",103,2.424201,0.1078765,5.981114,0,-0.0003237526,1.293504e-13,0.9414951
"2474",103.0417,2.658563,-0.2013113,5.603587,0,-0.0003237526,1.293504e-13,0.9222377
"2475",103.0833,2.823165,-0.6634991,5.323608,0,-0.0003237526,1.293504e-13,0.8414234
"2476",103.125,3.026958,-0.8419992,5.278001,0,-0.0003237526,1.293504e-13,0.7645308
"2477",103.1667,3.161774,-1.141624,5.070234,0,-0.0003237526,1.293504e-13,0.4714419
"2478",103.2083,3.515277,-1.585484,4.749716,0,-0.0003237526,1.293504e-13,0.3406986
"2479",103.25,3.668122,-1.771953,4.334182,0,-0.0003237526,1.293504e-13,0.05920681
"2480",103.2917,3.895429,-1.824547,4.104878,0,-0.0003237526,1.293504e-13,0.03384554
"2481",103.3333,4.018489,-1.735297,3.960455,0,-0.0003237526,1.293504e-13,0.1369081
"2482",103.375,4.001245,-1.61975,3.927516,0,-0.0003237526,1.293504e-13,0.01617506
"2483",103.4167,4.34926,-0.9822494,3.852771,0,-0.0003237526,1.293504e-13,0.1938413
"2484",103.4583,4.001245,-0.9694993,3.491713,0,-0.0003237526,1.293504e-13,0.1746143
"2485",103.5,3.703393,-1.178281,3.238338,13.80733,23.81214,11.00364,0.928433
"2486",103.5417,3.899348,-1.294625,4.277173,123.6681,166.7472,115.4714,0.9230922
"2487",103.5833,6.433435,0.3461423,7.073157,273.8636,308.2968,204.1298,0.9246181
"2488",103.625,6.739124,1.317534,8.467982,403.4387,428.9453,286.495,0.7807975
"2489",103.6667,6.332322,1.656206,9.500482,491.773,525.8215,400.765,0.9238552
"2490",103.7083,6.079933,1.362956,10.15672,529.4805,407.3615,195.243,0.9577007
"2491",103.75,5.767973,0.7485645,10.0465,513.1182,276.9752,54.33164,0.7293119
"2492",103.7917,5.528908,0.258486,9.731053,442.2877,290.0861,121.1163,0.7984985
"2493",103.8333,5.379198,0.06564207,10.03384,326.6105,287.5964,130.2891,0.5646621
"2494",103.875,4.942611,-0.05070177,9.501749,181.5248,199.7152,110.3796,0.363893
"2495",103.9167,3.820966,-0.1782019,6.762774,45.91573,55.41486,26.48882,0.03384554
"2496",103.9583,3.083393,-0.8268586,5.597252,0.01811986,0.1803779,0.01907043,0.01617506
"2497",104,3.045769,-1.452406,5.243795,0,-0.0003237526,1.293504e-13,0.01080372
"2498",104.0417,3.141395,-1.792672,4.849799,0,-0.0003237526,1.293504e-13,0.001556468
"2499",104.0833,3.28405,-1.975156,4.375989,0,-0.0003237526,1.293504e-13,0
"2500",104.125,3.344404,-2.093891,4.286041,0,-0.0003237526,1.293504e-13,0.01690751
"2501",104.1667,3.379676,-2.188719,4.007329,0,-0.0003237526,1.293504e-13,0
"2502",104.2083,3.233886,-2.256453,3.2054,0,-0.0003237526,1.293504e-13,0.1384341
"2503",104.25,3.153936,-2.270797,2.701185,0,-0.0003237526,1.293504e-13,0.01617506
"2504",104.2917,3.152369,-2.208641,2.398403,0,-0.0003237526,1.293504e-13,0.001556468
"2505",104.3333,3.14845,-2.132141,2.533958,0,-0.0003237526,1.293504e-13,0.004608365
"2506",104.375,3.005011,-2.028547,2.127292,0,-0.0003237526,1.293504e-13,0.007690782
"2507",104.4167,2.406173,-1.908219,1.22148,0,-0.0003237526,1.293504e-13,0.003082416
"2508",104.4583,2.191406,-1.957625,1.167004,0,-0.0003237526,1.293504e-13,0.01309264
"2509",104.5,2.425768,-2.186328,1.049185,12.5027,22.60746,11.17527,0.003082416
"2510",104.5417,2.665617,-2.270797,2.536492,118.7576,158.5152,105.5739,0.006164833
"2511",104.5833,4.992776,-1.057156,7.454486,267.2317,317.9945,233.956,0.5515694
"2512",104.625,5.720944,0.123814,8.964596,396.4988,384.1112,224.0203,0.6792608
"2513",104.6667,5.318844,0.08397021,9.568893,485.1412,428.102,223.3719,0.5124136
"2514",104.7083,5.286708,0.1421421,10.93965,523.7908,437.2174,199.9916,0.7700853
"2515",104.75,5.376847,0.08636083,11.2513,508.0266,455.5285,227.7962,0.7246731
"2516",104.7917,5.419173,-0.2005144,11.26903,439.0442,390.6365,196.5589,0.5924038
"2517",104.8333,5.460716,-0.3710458,10.93078,323.6026,326.5477,196.8449,0.710024
"2518",104.875,4.749008,-0.7694836,10.2112,177.6652,158.1538,63.00869,0.380831
"2519",104.9167,3.357729,-0.3104832,6.482795,43.14339,54.91291,30.36012,0.07001053
"2520",104.9583,2.816894,-0.8228742,5.185519,0,0.0799881,1.293504e-13,0.01998993
"2521",105,2.616236,-1.327296,4.605292,0,-0.0003237526,1.293504e-13,0.01998993
"2522",105.0417,2.426552,-1.719359,4.150486,0,-0.0003237526,1.293504e-13,0.01998993
"2523",105.0833,2.360711,-1.977547,3.482845,0,-0.0003237526,1.293504e-13,0.1154228
"2524",105.125,2.334062,-2.202266,3.149657,0,-0.0003237526,1.293504e-13,0.06692811
"2525",105.1667,2.269788,-2.424594,2.896283,0,-0.0003237526,1.293504e-13,0.1269284
"2526",105.2083,2.513556,-2.73936,1.668685,0,-0.0003237526,1.293504e-13,0.1322998
"2527",105.25,2.733025,-2.766454,1.637013,0,-0.0003237526,1.293504e-13,0.1176812
"2528",105.2917,2.860788,-2.685969,1.552133,0,-0.0003237526,1.293504e-13,0.09613477
"2529",105.3333,2.940737,-2.584766,0.9706391,0,-0.0003237526,1.293504e-13,0.160774
"2530",105.375,2.848247,-2.576001,0.8300164,0,-0.0003237526,1.293504e-13,0.1261654
"2531",105.4167,2.474365,-2.509063,0.9098293,0,-0.0003237526,1.293504e-13,0.6292097
"2532",105.4583,2.160054,-2.779204,0.7818753,0,-0.0003237526,1.293504e-13,0.839989
"2533",105.5,2.033859,-3.195173,1.006112,11.14371,18.77257,5.930902,0.911556
"2534",105.5417,2.221975,-3.605564,2.279317,113.1585,118.3994,42.9466,0.9215357
"2535",105.5833,2.409308,-3.709955,7.185909,259.6033,259.4873,130.0603,0.8469168
"2536",105.625,3.159423,-3.572892,8.264016,388.1999,370.4983,200.2776,0.8607419
"2537",105.6667,4.067869,-2.868454,9.062145,476.4074,434.2459,220.702,0.9707628
"2538",105.7083,4.740386,-1.807016,12.05956,513.6075,523.5125,345.1556,0.9461645
"2539",105.75,5.543017,-1.198203,12.1115,496.5386,405.4742,177.7554,0.964598
"2540",105.7917,5.53753,-1.175093,11.22596,427.3388,353.4722,142.0747,0.9561748
"2541",105.8333,4.461346,-1.293031,9.995829,312.7307,243.3647,84.71083,0.9730823
"2542",105.875,3.884456,-2.133735,8.806237,169.2033,172.7906,81.81213,1
"2543",105.9167,3.780991,-2.342516,6.551206,39.37446,53.84878,24.82969,0.875391
"2544",105.9583,3.406326,-2.547313,6.188881,0,-0.0003237526,1.293504e-13,0.8799994
"2545",106,3.620309,-2.781594,5.72774,0,-0.0003237526,1.293504e-13,0.2393756
"2546",106.0417,3.876617,-2.964079,5.549111,0,-0.0003237526,1.293504e-13,0.1163383
"2547",106.0833,4.292825,-3.074048,5.706203,0,-0.0003237526,1.293504e-13,0.07773183
"2548",106.125,4.771739,-2.962485,5.652995,0,-0.0003237526,1.293504e-13,0.126196
"2549",106.1667,4.676113,-3.29797,5.761946,0,-0.0003237526,1.293504e-13,0.1200006
"2550",106.2083,4.73098,-3.428657,5.801219,0,-0.0003237526,1.293504e-13,0.8807929
"2551",106.25,5.157378,-3.290798,6.32697,0,-0.0003237526,1.293504e-13,1
"2552",106.2917,5.487365,-3.018267,6.703231,0,-0.0003237526,1.293504e-13,1
"2553",106.3333,5.895735,-2.565641,7.683789,0,-0.0003237526,1.293504e-13,1
"2554",106.375,6.190451,-2.275578,7.643249,0,-0.0003237526,1.293504e-13,0.9022782
"2555",106.4167,5.889465,-2.105047,8.143663,0,-0.0003237526,1.293504e-13,0.3591931
"2556",106.4583,5.768757,-2.754501,7.479823,0,-0.0003237526,1.293504e-13,0.1453619
"2557",106.5,5.741323,-3.262907,7.156771,9.929684,18.79265,9.172875,0.1099904
"2558",106.5417,5.153459,-3.735455,7.910559,107.9944,144.1795,93.48323,0.0969893
"2559",106.5833,6.143422,-3.921127,9.823535,250.8876,297.2138,214.5423,0.0530725
"2560",106.625,6.533764,-3.862955,12.05956,375.8059,430.5917,329.7849,0.5145194
"2561",106.6667,7.247039,-3.984877,13.00591,461.1324,503.3944,385.1273,1
"2562",106.7083,7.150629,-4.127517,13.84078,496.7922,480.3248,342.8672,0.982299
"2563",106.75,7.19374,-4.240674,13.42652,479.0891,436.3942,277.3221,0.963072
"2564",106.7917,6.076797,-4.741112,12.97804,408.4036,241.8789,94.72281,0.8684937
"2565",106.8333,5.037453,-5.425628,12.33067,295.2088,202.6466,76.14821,0.7208582
"2566",106.875,3.458842,-5.718878,11.38812,156.0664,134.3012,75.40446,0.9361543
"2567",106.9167,3.614038,-5.891003,9.814666,34.79013,35.77861,13.8642,0.9915462
"2568",106.9583,4.159576,-5.523643,9.539755,0,-0.0003237526,1.293504e-13,0.9492469
"2569",107,4.753711,-5.169831,9.6107,0,-0.0003237526,1.293504e-13,0.9899898
"2570",107.0417,5.248301,-5.020815,9.767792,0,-0.0003237526,1.293504e-13,0.9915462
"2571",107.0833,5.369009,-5.114049,10.12885,0,-0.0003237526,1.293504e-13,0.8646483
"2572",107.125,5.490501,-5.10369,10.37589,0,-0.0003237526,1.293504e-13,0.5855065
"2573",107.1667,5.291411,-4.603252,10.8459,0,-0.0003237526,1.293504e-13,1
"2574",107.2083,5.481879,-4.392877,11.20062,0,-0.0003237526,1.293504e-13,1
"2575",107.25,5.662157,-4.412002,11.2399,0,-0.0003237526,1.293504e-13,0.9915462
"2576",107.2917,6.031336,-4.525955,11.2627,0,-0.0003237526,1.293504e-13,1
"2577",107.3333,5.844003,-4.496471,11.06127,0,-0.0003237526,1.293504e-13,1
"2578",107.375,5.265545,-4.72119,11.0714,0,-0.0003237526,1.293504e-13,1
"2579",107.4167,5.251436,-4.820799,11.14995,0,-0.0003237526,1.293504e-13,1
"2580",107.4583,4.879122,-5.044721,11.17655,0,-0.0003237526,1.293504e-13,1
"2581",107.5,4.462914,-5.128393,11.36405,8.389496,4.577452,1.293504e-13,1
"2582",107.5417,4.042787,-5.023206,11.47047,99.20624,38.0675,11.17527,1
"2583",107.5833,3.761396,-5.136362,12.54604,236.7722,56.80024,1.296789,1
"2584",107.625,4.118034,-5.398534,13.23015,359.8423,106.7141,21.58772,0.9830925
"2585",107.6667,5.53753,-5.251112,13.65202,445.4587,187.568,18.07876,1
"2586",107.7083,7.772982,-4.531533,14.50336,482.8218,251.1951,97.62151,0.9492469
"2587",107.75,6.379352,-4.517986,15.01011,467.5105,338.6547,183.2859,1
"2588",107.7917,5.923169,-4.508424,14.7656,401.0831,327.9331,209.3551,1
"2589",107.8333,5.231057,-4.477346,14.3412,290.7513,253.7249,154.2988,0.9830925
"2590",107.875,4.28969,-4.457424,13.57094,153.4571,151.7891,86.96114,0.9315459
"2591",107.9167,4.533458,-4.232705,12.15584,32.59763,39.21194,17.67828,0.9407627
"2592",107.9583,3.983217,-3.95858,11.64149,0,-0.0003237526,1.293504e-13,0.816169
"2593",108,4.064734,-3.788845,11.58322,0,-0.0003237526,1.293504e-13,0.8223643
"2594",108.0417,4.45586,-3.592017,11.08407,0,-0.0003237526,1.293504e-13,0.6476737
"2595",108.0833,4.587541,-3.556158,10.90164,0,-0.0003237526,1.293504e-13,0.4477591
"2596",108.125,4.498186,-3.589626,10.70021,0,-0.0003237526,1.293504e-13,0.5653945
"2597",108.1667,4.291258,-3.690033,10.69261,0,-0.0003237526,1.293504e-13,0.9214747
