"","V1","V2","V3","V4","V5","V6","V7","V8"
"132",5.458333,4.500596,-1.485656,9.994446,138.3343,169.5562,115.0077,0.4815742
"133",5.5,5.364171,-1.087255,10.70907,315.5762,330.6759,233.4747,0.4838021
"134",5.541667,5.910392,-0.5899274,11.1145,501.6302,426.2967,276.7332,0.05856591
"135",5.583333,5.822758,-0.3579013,11.77859,672.7911,422.7328,314.4229,0.003082416
"136",5.625,5.638132,0.0009296797,16.06031,812.0904,898.501,797.4327,0.03155662
"137",5.666667,5.643237,0.1771975,17.63031,907.4023,1021.908,932.5492,0.06845406
"138",5.708333,5.984413,0.396633,18.96572,950.37,1020.72,910.5398,0.03540201
"139",5.75,6.296661,0.2554389,19.31821,938.0441,913.7834,776.1455,0.06616514
"140",5.791667,6.354516,0.5045521,19.81267,873.1373,913.3002,693.0685,0.3545847
"141",5.833333,6.401311,0.5162434,19.60454,758.6538,642.6264,420.2696,0.2785009
"142",5.875,6.460017,0.6223638,18.89473,605.7724,577.4093,344.7191,0.7983459
"143",5.916667,7.137263,0.04499664,15.84376,426.4549,399.3964,284.5449,0.01846398
"144",5.958333,7.027508,-0.5458604,15.2338,239.6908,283.7817,206.5806,0.0215464
"145",6,6.236253,-1.099845,13.80696,77.83352,112.6751,72.33837,0.001556468
"146",6.041667,5.676419,-1.470367,12.85654,2.603554,6.543852,2.3758,0
"147",6.083333,4.864744,-1.795024,10.50575,1.293504e-13,0,0,0.07999023
"148",6.125,4.102416,-2.255479,9.937902,1.293504e-13,0,0,0.2499962
"149",6.166667,3.973944,-2.421854,9.462691,1.293504e-13,0,0,0.2445638
"150",6.208333,4.036904,-2.462324,8.403992,1.293504e-13,0,0,0.706087
"151",6.25,4.040307,-2.52078,7.987731,1.293504e-13,0,0,0.8853707
"152",6.291667,3.913536,-2.522578,7.407852,1.293504e-13,0,0,0.3070056
"153",6.333333,3.817394,-2.513585,6.698043,1.293504e-13,0,0,0.3883692
"154",6.375,3.899072,-2.538766,6.168694,1.293504e-13,0,0,0.9591961
"155",6.416667,3.741672,-2.363398,8.598889,19.35369,24.88677,4.941665,0.9669174
"156",6.458333,4.384886,-2.796873,9.433817,139.5905,155.643,73.47876,0.981536
"157",6.5,5.306315,-2.469518,10.01009,319.2904,308.5678,141.7688,0.9746082
"158",6.541667,5.718959,-2.313036,11.49467,507.7294,511.85,313.8908,0.9915462
"159",6.583333,5.99207,-2.083707,15.64525,680.0738,686.299,444.5598,1
"160",6.625,6.444702,-1.871467,16.43927,819.9374,785.3025,459.4038,1
"161",6.666667,6.640389,-1.903842,17.08171,915.5225,841.0963,467.8426,1
"162",6.708333,7.090468,-2.092701,18.44599,959.2913,820.9815,391.3989,1
"163",6.75,7.583089,-2.167345,18.38824,947.548,782.9668,308.4169,0.9830925
"164",6.791667,8.055289,-2.245586,17.95033,881.2575,720.2062,352.7589,0.9323394
"165",6.833333,8.228855,-2.396673,17.38729,763.9883,673.0905,312.8074,0.5085682
"166",6.875,8.098681,-2.612511,16.4886,608.3759,571.2682,364.8469,0.2300673
"167",6.916667,8.651709,-3.04059,14.96311,427.1103,436.1829,319.5737,0.5107961
"168",6.958333,7.817913,-3.417408,14.16788,239.709,274.4995,197.6666,0.1839836
"169",7,6.270286,-3.937218,13.11881,77.59683,106.3124,65.8952,0
"170",7.041667,5.074044,-4.612612,12.40659,2.494314,5.839129,2.052692,0.2353471
"171",7.083333,4.786469,-4.90759,11.72686,1.293504e-13,0,0,0.2991928
"172",7.125,4.313418,-5.168395,10.92682,1.293504e-13,0,0,0.291502
"173",7.166667,4.150062,-5.552407,10.75599,1.293504e-13,0,0,0.289976
"174",7.208333,4.312567,-5.725977,10.78366,1.293504e-13,0,0,0.1315673
"175",7.25,4.709045,-5.597373,10.51417,1.293504e-13,0,0,0.3640456
"176",7.291667,5.332691,-5.292502,10.66696,1.293504e-13,0,0,0.3969756
"177",7.333333,6.010788,-5.080261,10.93645,1.293504e-13,0,0,0.549189
"178",7.375,6.657405,-4.549659,11.43331,1.293504e-13,0,0,0.4737918
"179",7.416667,7.522681,-3.885057,12.89745,16.98682,25.53109,10.66259,0.4701601
"180",7.458333,7.252974,-3.824802,13.49056,130.378,145.797,75.49344,0.1938413
"181",7.5,8.551313,-4.864423,14.0957,305.9813,326.5885,210.686,0.03231959
"182",7.541667,9.141776,-5.81501,15.31802,492.4722,540.3611,436.9952,0.6899425
"183",7.583333,9.535703,-5.700796,16.01098,660.6837,643.7136,509.4477,0.6039095
"184",7.625,10.14318,-4.246586,15.20733,797.3065,712.6959,528.8342,0.4462637
"185",7.666667,11.13438,-3.456978,14.61182,897.2976,743.8849,465.0297,0.222285
"186",7.708333,11.56064,-3.70789,15.50209,946.5648,971.1277,787.3403,0.1415775
"187",7.75,12.01837,-3.732172,15.96888,943.852,988.5444,785.4967,0.2099858
"188",7.791667,11.96137,-3.632346,16.55597,884.3708,968.0873,842.4398,0.2407184
"189",7.833333,11.90011,-3.546911,16.15776,767.7753,814.337,673.758,0.1761403
"190",7.875,11.74271,-3.403018,15.30839,611.1069,681.0438,553.8086,0.3830284
"191",7.916667,11.00846,-3.099046,13.36063,429.3133,482.5738,367.6409,0.7121298
"192",7.958333,9.620784,-2.885007,11.77739,240.3645,256.8613,132.7407,0.9146079
"193",8,7.769417,-2.876013,10.56229,77.43297,83.8217,18.15112,0.1594616
"194",8.041667,7.746445,-2.865222,9.894591,2.457901,6.342502,2.261762,0.01690751
"195",8.083333,7.440152,-2.536068,9.651572,1.293504e-13,0,0,0.03384554
"196",8.125,6.858197,-2.619706,8.856345,1.293504e-13,0,0,0.4752567
"197",8.166667,6.529783,-2.85353,8.852736,1.293504e-13,0,0,0.05075306
"198",8.208333,6.534037,-3.035194,8.739647,1.293504e-13,0,0,0.01690751
"199",8.25,6.426835,-2.986631,8.240375,1.293504e-13,0,0,0.01690751
"200",8.291667,6.200519,-2.759101,8.055102,1.293504e-13,0,0,0.1345887
"201",8.333333,5.976755,-2.768094,8.489409,1.293504e-13,0,0,0.04153633
"202",8.375,5.820206,-2.741115,8.272857,1.293504e-13,0,0,0.04617521
"203",8.416667,6.13841,-3.224053,8.37993,16.14932,27.50431,14.36884,0.03692796
"204",8.458333,5.94017,-3.769943,10.07385,128.4845,166.8984,112.746,0.0215464
"205",8.5,7.662214,-4.209714,11.25887,303.5962,357.1735,281.1617,0.1800772
"206",8.541667,9.38681,-4.40127,12.49803,489.632,458.3918,330.9965,0.2069949
"207",8.583333,9.378302,-4.763698,14.5276,659.828,591.4232,447.8479,0.1678086
"208",8.625,9.497416,-4.568545,15.34328,797.9984,737.2404,551.1097,0.3193048
"209",8.666667,8.505369,-4.084707,14.65753,890.3244,832.4987,668.9684,0.9584637
"210",8.708333,7.863857,-2.691652,12.69894,931.0163,553.1467,199.3202,0.9953916
"211",8.75,6.436194,-1.866071,9.639541,916.5784,245.2233,20.65996,0.8499992
"212",8.791667,7.03942,-3.244737,10.73072,858.0258,592.8931,250.1433,0.3238521
"213",8.833333,8.383703,-3.007315,13.68185,759.819,723.3876,499.1272,0.3276059
"214",8.875,8.700205,-2.268069,14.13661,609.6504,658.2309,528.7201,0.0815467
"215",8.916667,8.032317,-2.097197,12.92151,430.8245,505.8297,424.8311,0
"216",8.958333,8.068052,-2.109788,12.332,243.2229,297.7553,228.3809,0
"217",9,6.551054,-1.815708,11.31782,78.90771,115.7758,78.81956,0
"218",9.041667,5.308868,-1.723977,10.40108,2.512521,6.463312,2.603877,0
"219",9.083333,4.36872,-1.966795,8.991088,1.293504e-13,0,0,0.01690751
"220",9.125,3.803781,-2.08101,8.514674,1.293504e-13,0,0,0.01998993
"221",9.166667,3.749329,-2.063922,8.219923,1.293504e-13,0,0,0.1454229
"222",9.208333,3.385182,-1.928124,7.867424,1.293504e-13,0,0,0.2022645
"223",9.25,2.924892,-1.984782,7.276718,1.293504e-13,0,0,0.330078
"224",9.291667,2.504591,-2.238392,7.310404,1.293504e-13,0,0,0.3554698
"225",9.333333,2.100455,-2.451532,6.832787,1.293504e-13,0,0,0.6708071
"226",9.375,1.867333,-2.658377,6.807522,1.293504e-13,0,0,0.7007462
"227",9.416667,2.476514,-3.072067,9.543296,15.22078,15.86632,4.884646,0.7123129
"228",9.458333,2.515652,-3.30769,10.916,126.7913,114.7892,62.9112,0.9307524
"229",9.5,5.031503,-3.237542,11.35511,301.9394,254.3243,141.6927,0.8722781
"230",9.541667,4.785618,-3.313985,11.5464,487.7931,321.1722,143.8025,0.7030962
"231",9.583333,6.156277,-3.518132,14.02111,659.5731,601.1887,386.5332,0.6115697
"232",9.625,6.273689,-3.500146,15.69698,798.5082,598.4705,262.4214,0.6039095
"233",9.666667,6.135857,-3.775339,16.58003,893.547,677.4799,369.9406,0.7992614
"234",9.708333,5.821908,-3.958802,16.9205,936.1688,525.6827,115.0268,0.9577007
"235",9.75,5.90784,-4.190828,16.73523,925.1538,556.7308,178.166,0.9323394
"236",9.791667,5.863597,-4.358102,16.74124,862.4864,507.078,116.8894,0.6024141
"237",9.833333,5.738528,-4.287056,17.7422,753.0643,567.6237,297.9824,0.4686036
"238",9.875,6.231148,-3.980386,18.68781,603.9335,566.3754,394.4209,0.3708208
"239",9.916667,5.927408,-3.723178,17.22849,426.5641,473.3117,364.6189,0.1753773
"240",9.958333,5.22719,-3.328374,16.83629,240.1642,275.4055,205.0981,0.1869135
"241",10,4.084549,-2.222204,15.19771,77.19629,110.1985,69.46841,0.1722949
"242",10.04167,2.713891,-1.874165,14.31225,2.330454,5.396161,1.767596,0.1946042
"243",10.08333,1.56019,-1.777037,11.76897,1.293504e-13,0,0,0.2207895
"244",10.125,1.140739,-2.136768,11.21195,1.293504e-13,0,0,0.256161
"245",10.16667,1.36195,-2.970443,11.52234,1.293504e-13,0,0,0.237697
"246",10.20833,1.594222,-4.042439,10.97855,1.293504e-13,0,0,0.03848443
"247",10.25,1.167965,-5.04159,10.5274,1.293504e-13,0,0,0.01690751
"248",10.29167,1.121171,-5.89505,10.76802,1.293504e-13,0,0,0.05920681
"249",10.33333,1.363652,-5.956204,10.6044,1.293504e-13,0,0,0.1345887
"250",10.375,1.493826,-5.650434,10.36258,1.293504e-13,0,0,0.02157692
"251",10.41667,2.14725,-4.633296,11.90732,13.52756,21.4437,8.115734,0.830757
"252",10.45833,3.178434,-3.133221,11.95424,118.6529,122.7022,73.47876,1
"253",10.5,3.701684,-3.090053,10.88472,288.1024,66.30432,4.428492,0.6446828
"254",10.54167,4.899627,-3.304992,12.00116,480.0735,381.8589,227.7537,0.0823402
"255",10.58333,5.952082,-3.763648,14.05359,661.2845,745.3346,645.5905,0.1108754
"256",10.625,7.216389,-4.570343,15.49848,806.3371,857.3251,729.6368,0.3123159
"257",10.66667,8.494308,-4.532572,14.9186,903.4332,869.1644,636.6575,0.470038
"258",10.70833,9.220902,-4.222304,15.52133,950.1151,938.5293,681.4176,0.5884364
"259",10.75,9.523791,-4.537968,15.82812,942.2134,972.2754,794.4677,0.4669556
"260",10.79167,10.39417,-3.918332,15.60074,882.2042,866.8288,645.3624,0.6269208
"261",10.83333,10.13467,-2.05313,15.00522,771.0525,795.6115,620.8062,0.6146216
"262",10.875,9.191974,-1.169093,13.46289,612.7637,436.8877,240.6211,0.5200128
"263",10.91667,8.621079,-2.014459,11.49708,429.022,389.8726,257.7648,0.3653884
"264",10.95833,7.788985,-2.548659,10.80892,240.0914,257.7472,172.4641,0.2392535
"265",11,5.720661,-3.09365,9.717741,76.28595,94.35227,58.71078,0.1784597
"266",11.04167,6.534888,-2.661974,9.454269,2.166594,5.617645,2.090704,0
"267",11.08333,6.584235,-2.596323,8.301731,1.293504e-13,0,0,0.1784292
"268",11.125,6.422581,-2.258177,8.151348,1.293504e-13,0,0,0.840752
"269",11.16667,6.343455,-1.899346,8.33662,1.293504e-13,0,0,0.8677002
"270",11.20833,6.290705,-1.990178,8.212704,1.293504e-13,0,0,0.3839745
"271",11.25,6.654002,-2.186231,7.7796,1.293504e-13,0,0,0.4214823
"272",11.29167,7.023254,-2.422753,7.644857,1.293504e-13,0,0,0.7199121
"273",11.33333,7.395059,-2.197922,7.759148,1.293504e-13,0,0,0.6176735
"274",11.375,7.520979,-1.479361,8.116459,1.293504e-13,0,0,0.5900539
"275",11.41667,6.889677,-0.2391903,10.17009,13.3819,20.13493,8.93301,0.5369814
"276",11.45833,5.974203,-0.7347188,9.995649,123.2956,135.045,65.34402,0.9154014
"277",11.5,8.018704,-0.06202312,10.42394,299.3905,260.2238,114.3235,0.5654251
"278",11.54167,9.254934,0.3723512,10.94246,484.2246,340.1393,125.3852,0.5877649
"279",11.58333,10.23762,-0.1744388,12.61833,654.6027,431.3908,228.2289,0.7885188
"280",11.625,10.05044,-0.3039418,13.05264,793.9201,387.8792,163.8732,0.9577007
"281",11.66667,10.24783,-0.01705684,13.06106,888.4491,384.0335,54.64341,1
"282",11.70833,10.02492,-0.2859552,13.114,930.7068,227.3435,0.2090704,1
"283",11.75,9.756063,-0.4739143,13.3498,921.1483,322.481,24.68932,0.9915462
"284",11.79167,10.09809,-0.4406393,13.36303,858.7176,318.9171,107.1011,0.8223643
"285",11.83333,10.13382,-0.3453107,14.49031,746.6192,419.1085,135.1926,0.9415562
"286",11.875,9.089026,-1.160999,14.45662,596.2321,355.7238,144.3726,0.8861642
"287",11.91667,9.107744,-1.214959,13.19701,418.0252,344.8912,188.1824,0.7854363
"288",11.95833,7.286155,-2.429948,12.44269,232.6084,203.9467,106.5499,0.6639098
"289",12,5.886569,-3.037892,11.87484,72.8631,84.98953,41.05383,0.9492469
"290",12.04167,6.802043,-3.34726,11.45136,1.9117,4.147795,0.2660897,0.9800101
"291",12.08333,7.047077,-3.72138,11.1133,1.293504e-13,0,0,1
"292",12.125,7.966805,-3.462374,11.10728,1.293504e-13,0,0,1
"293",12.16667,8.718923,-3.327475,11.40083,1.293504e-13,0,0,1
"294",12.20833,8.572583,-3.478562,11.04352,1.293504e-13,0,0,1
"295",12.25,8.090173,-3.436293,10.94246,1.293504e-13,0,0,1
"296",12.29167,7.875768,-3.260925,10.448,1.293504e-13,0,0,1
"297",12.33333,7.597552,-3.17459,10.06422,1.293504e-13,0,0,1
"298",12.375,7.232554,-2.979436,10.16769,1.293504e-13,0,0,0.9969176
"299",12.41667,7.063242,-2.76,11.63423,11.63406,9.060718,0.2280768,1
"300",12.45833,7.656259,-3.158402,11.5861,114.8295,80.4189,31.18951,1
"301",12.5,9.461682,-2.902094,12.2129,286.7004,260.5862,146.6914,1
"302",12.54167,9.638651,-3.164697,12.97925,474.3748,435.3373,260.2737,1
"303",12.58333,9.499118,-3.087355,14.34474,649.3045,506.0109,185.0463,1
"304",12.625,9.961109,-2.4938,14.77062,794.8486,343.1998,29.55496,1
"305",12.66667,11.1616,-2.151157,15.81368,893.6927,472.9695,240.355,0.9915462
"306",12.70833,11.39728,-2.559451,16.8796,934.2935,644.7003,258.4111,0.7208277
"307",12.75,11.64316,-2.705142,17.61347,919.8556,895.3197,595.9078,0.4954298
"308",12.79167,11.23052,-2.364297,17.7446,853.0554,887.1248,734.2554,0.9245266
"309",12.83333,11.05185,-1.609763,16.97103,740.5746,725.7635,497.0935,1
"310",12.875,9.999395,-1.90654,15.30117,588.7309,494.8964,269.6248,1
"311",12.91667,9.523791,-2.385881,13.33296,411.3797,306.8764,117.5736,1
"312",12.95833,9.207289,-2.198821,12.45111,228.7668,151.757,29.00377,1
"313",13,8.390509,-2.620605,12.10342,71.84352,23.92029,2.698909,1
"314",13.04167,7.829824,-2.375089,12.32719,1.875287,1.550389,0.0190064,1
"315",13.08333,9.415738,-1.722179,12.00477,1.293504e-13,0,0,0.9722583
"316",13.125,9.107744,-1.505441,11.43091,1.293504e-13,0,0,0.726199
"317",13.16667,7.595851,-1.57379,11.37436,1.293504e-13,0,0,0.3492744
"318",13.20833,5.696838,-1.799521,11.39842,1.293504e-13,0,0,0.8369066
"319",13.25,4.37893,-2.268069,10.93284,1.293504e-13,0,0,0.8038698
"320",13.29167,3.636171,-2.767195,10.73193,1.293504e-13,0,0,0.2509118
"321",13.33333,3.380077,-2.974939,9.429005,1.293504e-13,0,0,0.1517403
"322",13.375,3.599586,-2.946161,8.298122,1.293504e-13,0,0,0.09555491
"323",13.41667,3.773152,-2.726725,11.4273,11.23352,19.65169,9.788298,0.190118
"324",13.45833,4.394245,-3.165596,12.5642,116.9232,143.562,95.69724,0.2438619
"325",13.5,5.260372,-3.034295,13.32574,292.7815,323.4072,245.1066,0.1069995
