"","V1","V2","V3","V4","V5","V6","V7","V8"
"31",1.25,1.348118,-0.875092,11.60226,0,0,0,0
"32",1.291667,0.9542713,-0.7060777,10.59248,0,0,0,0
"33",1.333333,0.9380968,-0.7830467,8.399734,0,0,0,0.1184441
"34",1.375,0.960741,-0.9242887,7.850911,0,0,0,0.4629576
"35",1.416667,1.465383,-1.40832,13.11248,24.24381,39.99817,23.40479,0.08230968
"36",1.458333,1.035952,-1.312308,15.43638,148.314,197.1864,147.4901,0.0422993
"37",1.5,0.9631672,-1.428951,18.01877,327.4754,394.2336,327.4013,0.008453756
"38",1.541667,1.677267,-2.839784,20.54514,514.6752,593.1305,514.6397,0
"39",1.583333,2.606487,-3.357143,25.14328,686.2582,773.1123,686.2558,0
"40",1.625,3.285004,-2.930243,27.71803,825.7429,918.5457,825.7355,0
"41",1.666667,3.790454,-2.367655,28.39674,919.8486,1016.204,919.6584,0.01690751
"42",1.708333,4.29833,-2.060573,30.63405,960.5738,1058.569,960.5266,0.4299971
"43",1.75,4.875757,-2.060573,30.93838,945.8951,1043.334,945.8156,0.5407352
"44",1.791667,5.679625,-1.977256,31.06317,879.4729,974.1772,878.6383,0.2699861
"45",1.833333,6.73177,-1.595585,31.07973,762.4293,852.4324,762.3356,0.2622343
"46",1.875,7.610041,-1.052835,30.58439,606.5736,689.675,606.9681,0
"47",1.916667,7.788768,-0.9607894,24.88733,425.9958,499.4102,426.4683,0.3383486
"48",1.958333,7.345589,-1.032204,23.72347,240.4516,303.9344,247.2594,0.1691819
"49",2,6.329028,-1.125836,23.56175,79.07751,115.6983,79.61046,0.3038011
"50",2.041667,5.823577,-1.504333,21.55492,2.814343,6.881833,2.828316,0.4099156
"51",2.083333,5.475827,-1.532899,18.48355,0,0,0,0.3445745
"52",2.125,5.169322,-1.824905,17.49796,0,0,0,0.5199213
"53",2.166667,5.075511,-1.942342,16.74413,0,0,0,0.6230144
"54",2.208333,5.041545,-1.855851,15.3396,0,0,0,0.7653243
"55",2.25,4.952585,-1.921711,15.00343,0,0,0,0.8438039
"56",2.291667,4.821573,-1.832046,15.06455,0,0,0,0.9369173
"57",2.333333,4.701882,-1.590824,13.59763,0,0,0,0.9899898
"58",2.375,4.463309,-1.332145,13.51868,0,0,0,0.8723086
"59",2.416667,4.189962,-1.282155,15.22754,22.14685,19.79024,6.150164,0.6238994
"60",2.458333,4.620201,-1.578922,15.5115,140.6068,107.3844,27.80861,0.05081409
"61",2.5,5.475827,-1.149641,16.94532,315.004,355.8067,266.4312,0.008453756
"62",2.541667,6.341967,-0.2767972,17.77556,500.1069,536.9819,437.0413,0.1784902
"63",2.583333,6.285357,-0.5299219,19.62449,670.6597,662.3665,514.336,0.8353196
"64",2.625,6.51099,-0.9893553,20.40761,812.4437,801.8131,577.4131,0.8884531
"65",2.666667,6.828008,-1.127423,20.81254,910.4123,887.2194,621.3564,0.8430714
"66",2.708333,6.891897,-1.091716,21.75611,954.5956,935.3923,702.7132,0.4231609
"67",2.75,6.727727,-1.086955,22.63983,942.4553,1008.606,869.9825,0.1769948
"68",2.791667,6.588627,-1.015541,23.15172,879.7856,988.9751,900.7523,0.02774175
"69",2.833333,6.606419,-1.041726,23.26505,763.9929,861.6612,779.7991,0
"70",2.875,6.825582,-1.007606,22.71623,609.296,701.4298,623.4634,0
"71",2.916667,6.74471,-0.5918145,19.20173,429.454,509.3949,440.3442,0
"72",2.958333,6.456805,-0.8679506,18.22506,242.7509,304.9885,246.8228,0.4223063
"73",3,5.721678,-1.268665,17.28149,79.81329,116.5138,79.5725,0.6391894
"74",3.041667,5.251812,-1.824111,16.62825,2.832737,6.881833,2.543586,0.757603
"75",3.083333,4.608879,-2.001061,14.7755,0,0,0,0.6668396
"76",3.125,3.821994,-2.158173,13.35951,0,0,0,0.1115163
"77",3.166667,3.440278,-2.251012,12.6426,0,0,0,0.001556468
"78",3.208333,3.106276,-2.152618,11.36796,0,0,0,0.01153617
"79",3.25,2.771466,-2.001061,10.93119,0,0,0,0.0262158
"80",3.291667,2.354975,-1.93044,10.3811,0,0,0,0.03082416
"81",3.333333,2.065453,-2.101835,9.77752,0,0,0,0.08160774
"82",3.375,2.125299,-2.412884,9.148475,0,0,0,0.05237056
"83",3.416667,2.981733,-2.714412,11.73469,22.40438,35.74177,20.40564,0.04773168
"84",3.458333,4.13416,-2.663629,12.57893,145.1318,183.9598,130.9378,0.03460852
"85",3.5,4.385672,-2.439863,13.76444,324.5323,380.7682,311.969,0.008453756
"86",3.541667,4.640419,-1.825698,15.55862,512.2288,595.1194,517.9995,0
"87",3.583333,4.756066,-0.9361911,19.41311,684.1796,774.4847,690.1282,0.003082416
"88",3.625,4.530433,-0.3482117,22.22598,823.2412,920.8927,832.4551,0
"89",3.666667,4.237676,-0.2434704,23.0957,917.1446,1023.583,932.7939,0
"90",3.708333,4.278921,-0.3823319,24.77145,958.6056,1064.098,973.6242,0
"91",3.75,4.626671,-0.6537071,25.03377,944.0556,1055.725,966.2212,0
"92",3.791667,5.040736,-0.9742789,25.00448,875.4813,983.5253,892.4192,0
"93",3.833333,5.492002,-1.288503,24.17424,758.8792,865.2811,773.8387,0.001556468
"94",3.875,5.965103,-1.329764,23.7362,603.6673,692.4994,598.5401,0.02459829
"95",3.916667,6.653324,-1.304373,21.06849,423.7149,493.0853,410.2008,0.007690782
"96",3.958333,6.625828,-1.165511,19.6525,238.0419,300.8912,242.0204,0.03155662
"97",4,5.889084,-1.286916,18.31801,77.60596,115.579,79.28777,0.009247249
"98",4.041667,5.079554,-1.544008,17.31842,2.685582,6.762495,2.714424,0.02615476
"99",4.083333,4.051671,-1.893939,15.73944,0,0,0,0.001556468
"100",4.125,3.197662,-2.404949,14.31072,0,0,0,0
"101",4.166667,3.124068,-2.605704,13.56834,0,0,0,0.0215464
"102",4.208333,3.294708,-2.53905,12.42613,0,0,0,0.08850503
"103",4.25,3.601213,-2.490647,11.92824,0,0,0,0.09701982
"104",4.291667,3.627092,-2.562855,11.69267,0,0,0,0.108495
"105",4.333333,3.547838,-2.547778,10.97576,0,0,0,0.06692811
"106",4.375,3.193618,-2.696955,10.71727,0,0,0,0.160011
"107",4.416667,3.259933,-2.908818,12.55474,21.52144,33.97159,19.13384,0.1938413
"108",4.458333,3.475862,-3.81737,14.73857,144.58,187.4007,132.76,0.9461035
"109",4.5,4.413977,-3.843555,16.01831,323.8885,377.566,287.6531,1
"110",4.541667,5.614119,-3.469819,17.6062,509.4696,572.6441,462.9517,0.9737842
"111",4.583333,7.505716,-2.673944,19.48951,677.2265,719.5295,591.1751,0.9676499
"112",4.625,7.80656,-2.647759,21.77012,811.9839,811.758,621.9828,0.983062
"113",4.666667,7.627833,-2.85248,22.27055,905.3906,887.2194,617.2183,0.9984435
"114",4.708333,7.784724,-3.03181,22.44755,949.7579,924.5922,681.6432,0.9984435
"115",4.75,7.842952,-2.998483,22.59272,937.9303,916.875,615.2822,0.9984435
"116",4.791667,8.195554,-2.732663,21.19201,868.1603,544.5598,116.7772,1
"117",4.833333,7.960217,-2.993722,20.11601,751.1904,370.5648,37.31859,1
"118",4.875,7.696574,-3.924491,19.12151,596.7326,238.9547,21.01306,1
"119",4.916667,6.015244,-4.008602,17.04846,417.4792,94.69482,13.89482,0.5607862
"120",4.958333,7.152305,-4.826695,18.31165,232.542,201.0251,127.7867,0.7300749
"121",5,6.489154,-4.936197,18.2518,74.38694,93.40199,58.0659,0.5570018
"122",5.041667,5.996643,-5.671766,17.71698,2.409666,4.952533,0.8921535,0.2300063
"123",5.083333,5.733001,-5.930446,16.62188,0,0,0,0.689973
"124",5.125,6.291018,-6.398607,15.20462,0,0,0,0.3184197
"125",5.166667,6.996222,-6.055024,14.77932,0,0,0,0.2945844
"126",5.208333,7.246925,-6.051057,14.05477,0,0,0,0.4206888
"127",5.25,7.961834,-6.596981,14.22031,0,0,0,0.9730823
"128",5.291667,9.262257,-6.458913,14.54884,0,0,0,1
"129",5.333333,9.531561,-5.925685,14.30053,0,0,0,1
"130",5.375,9.17168,-6.066927,13.90833,0,0,0,1
"131",5.416667,8.279661,-6.092318,14.2878,18.11848,16.50844,0.03796398,1
"132",5.458333,8.162397,-5.997893,14.83535,130.2139,68.57965,1.062991,1
"133",5.5,7.720027,-5.171865,15.4211,301.429,136.6223,3.492686,0.9915462
"134",5.541667,7.364998,-3.184955,16.20804,482.8161,328.0805,82.36285,1
"135",5.583333,8.392073,-0.6394242,14.8086,652.1549,427.0913,113.3225,1
"136",5.625,9.14014,-2.0939,14.52592,792.0811,438.2097,128.7738,0.9069476
"137",5.666667,8.510955,-2.958015,13.97327,898.0696,511.2247,180.9363,0.4039644
"138",5.708333,8.257017,-3.280967,14.00256,956.3063,810.306,521.5681,0.1285764
"139",5.75,8.388839,-3.215107,14.76149,954.6324,949.2355,738.7031,0.003082416
"140",5.791667,8.779451,-2.865176,14.87864,895.0897,976.8822,853.5631,0.004608365
"141",5.833333,8.807756,-2.942939,15.21736,778.7636,867.648,767.4798,0.001556468
"142",5.875,8.614472,-2.618399,14.9283,621.6018,712.2896,623.7481,0.02691774
"143",5.916667,8.574036,-1.733653,12.5853,437.7499,486.6808,377.1721,0.0469687
"144",5.958333,7.675547,-2.085171,11.6672,246.8528,293.7111,212.3705,0.1985107
"145",6,5.873718,-2.676325,10.34672,80.40191,109.5126,64.04523,0.2277479
"146",6.041667,5.60684,-3.028636,9.568687,2.685582,5.947018,1.822271,0.6770024
"147",6.083333,5.468549,-3.311914,7.760502,0,0,0,0.8361436
"148",6.125,5.498472,-3.196064,6.853862,0,0,0,0.8784734
"149",6.166667,5.837325,-3.253195,6.399269,0,0,0,0.6815803
"150",6.208333,6.223894,-3.476961,6.334328,0,0,0,0.5230647
"151",6.25,7.115104,-3.259543,6.232458,0,0,0,0.03000015
"152",6.291667,7.722453,-2.878666,6.117855,0,0,0,0
"153",6.333333,7.269569,-2.741391,6.040179,0,0,0,0
"154",6.375,6.651707,-2.762815,5.856814,0,0,0,0
"155",6.416667,6.46651,-2.745359,7.498188,19.16696,32.40031,17.57732,0.3384402
"156",6.458333,5.236446,-4.003047,8.385727,138.473,184.278,130.0456,0.2584499
"157",6.5,5.851074,-4.101441,9.555954,315.9054,376.0743,290.4054,0.7061786
"158",6.541667,7.783107,-3.707074,10.46005,501.3577,510.3695,384.9927,0.5823631
"159",6.583333,8.019253,-3.964166,11.61754,671.0092,528.131,341.9036,0.4361925
"160",6.625,9.364156,-4.227606,12.00337,808.5809,498.7738,264.3052,0.6169106
"161",6.666667,9.877693,-4.698149,12.46688,903.6799,773.1521,599.5461,0.5761677
"162",6.708333,11.42963,-4.783053,11.90405,946.7412,674.8771,453.8404,0.8984634
"163",6.75,12.43325,-5.186941,11.94098,934.7297,594.4631,279.3959,0.6346116
"164",6.791667,11.63019,-5.763018,12.46688,870.0918,731.7815,512.0391,0.4115026
"165",6.833333,11.71753,-5.794758,12.80687,757.2237,722.1748,570.0291,0.329315
"166",6.875,11.22017,-5.710648,12.12689,604.6054,594.0653,411.8332,0.3007492
"167",6.916667,10.13001,-5.584482,11.48893,424.5427,405.0337,286.3053,0.4753483
"168",6.958333,8.334654,-5.03221,10.4002,237.8028,238.7161,137.6384,0.2822853
"169",7,9.540457,-4.37837,9.609435,76.28156,93.04397,44.75953,0.6037569
"170",7.041667,10.6015,-3.513461,9.533033,2.409666,5.250878,1.081973,0.582241
"171",7.083333,10.56915,-3.069898,9.540673,0,0,0,0.5415897
"172",7.125,10.26911,-1.963767,9.487192,0,0,0,0.7337982
"173",7.166667,8.996996,-0.5069106,9.990173,0,0,0,0.8484733
"174",7.208333,7.07305,0.718245,10.75674,0,0,0,0.7992614
"175",7.25,5.491193,1.072937,10.62558,0,0,0,0.6977553
"176",7.291667,4.818338,0.3532375,10.70071,0,0,0,0.5931668
"177",7.333333,4.483527,-0.6132388,10.10605,0,0,0,0.6423939
"178",7.375,3.893161,-1.171859,9.893397,0,0,0,0.7008683
"179",7.416667,3.877796,-1.612248,11.48893,16.7389,18.09962,3.872326,0.9154014
"180",7.458333,3.329483,-2.708064,12.58148,129.2022,76.77421,33.18052,0.9661545
"181",7.5,6.324984,-2.697749,13.07809,301.8704,161.8822,69.85372,0.9899898
"182",7.541667,7.592249,-2.053431,12.77249,481.363,224.2165,42.3678,0.9407932
"183",7.583333,7.753184,-2.01455,14.45079,649.8372,294.7851,41.79834,0.9830925
"184",7.625,7.883388,-2.206576,15.71779,787.832,381.7428,103.6037,0.9577007
"185",7.666667,8.52713,-2.369242,16.35957,882.5632,500.4047,241.4129,0.9661545
"186",7.708333,8.838487,-2.510484,16.91094,926.1947,449.9844,135.2846,0.9746082
"187",7.75,9.288944,-2.434309,17.48013,916.3169,646.5343,355.0012,0.9800101
"188",7.791667,9.03258,-2.216098,17.30186,852.0652,680.0683,411.8332,0.9045977
"189",7.833333,8.536026,-2.479538,17.86469,740.632,521.7464,331.8241,0.2347367
"190",7.875,8.492355,-2.272436,17.66732,590.2762,572.8828,458.8896,0.1901485
"191",7.916667,8.067777,-2.821534,15.41473,414.4809,416.5299,313.7343,0.0469687
"192",7.958333,7.481454,-3.142899,14.86336,232.2844,255.5229,190.0667,0.001556468
"193",8,6.439822,-3.098464,14.34,74.46052,99.5479,62.26092,0.2154182
"194",8.041667,5.566404,-3.058789,13.97327,2.2993,5.370217,1.879217,0.04382525
"195",8.083333,5.645659,-3.183368,12.95585,0,0,0,0.3530588
"196",8.125,5.782333,-3.146867,11.85566,0,0,0,0.529199
"197",8.166667,5.771819,-3.110366,11.73724,0,0,0,0.4921948
"198",8.208333,5.758071,-3.016734,11.72196,0,0,0,1
"199",8.25,5.931946,-2.81598,12.12307,0,0,0,1
"200",8.291667,6.15677,-2.577138,12.28733,0,0,0,1
"201",8.333333,6.785146,-2.251805,12.20202,0,0,0,1
"202",8.375,6.709935,-1.741588,12.07723,0,0,0,1
"203",8.416667,6.871679,-2.437483,14.28652,14.91786,5.270768,1.461613,0.9953916
"204",8.458333,5.836517,-2.765196,13.8523,121.0535,27.9848,1.461613,0.7392001
"205",8.5,6.359759,-3.707867,14.19739,289.3623,102.5512,21.75336,0.6415089
"206",8.541667,6.577305,-3.665019,15.92153,469.9768,337.9656,177.8423,0.7777456
"207",8.583333,6.979239,-3.053234,18.87065,636.722,544.2416,332.8112,1
"208",8.625,7.757228,-2.092313,21.07868,773.6867,638.5585,350.0469,1
"209",8.666667,8.049985,-1.195664,22.63728,869.6135,895.9908,688.4577,0.9661545
"210",8.708333,7.923016,-0.6552941,24.72306,915.1764,1027.74,882.7004,0.273801
"211",8.75,7.856701,-0.3299613,25.496,906.2,1022.728,911.7808,0.0215464
"212",8.791667,7.693339,-0.4593009,26.35807,843.2543,962.9196,871.2543,0.2614713
"213",8.833333,7.577692,-0.6140323,26.51469,732.0602,837.4355,730.5029,0.1991821
"214",8.875,7.229942,-0.7267086,26.15815,582.1091,665.1113,562.0567,0
"215",8.916667,6.911306,-1.006812,23.39749,407.3623,492.2301,421.1154,0
"216",8.958333,6.106629,-1.757458,22.3304,227.0236,294.2083,235.3197,0
"217",9,5.05044,-2.294654,20.67757,72.17961,110.6066,74.86496,0
"218",9.041667,4.491615,-2.312111,19.52771,2.13375,5.907238,2.201911,0
"219",9.083333,3.98859,-2.672357,17.95001,0,0,0,0
"220",9.125,3.7298,-2.857241,16.50473,0,0,0,0.008453756
"221",9.166667,3.383668,-2.999277,16.15838,0,0,0,0.01690751
"222",9.208333,3.145095,-3.057202,15.24155,0,0,0,0.1284238
"223",9.25,3.07231,-2.955635,14.83789,0,0,0,0.219935
"224",9.291667,3.128112,-2.820741,14.38967,0,0,0,0.2314712
"225",9.333333,2.987395,-2.455733,13.45756,0,0,0,0.448339
"226",9.375,2.79411,-2.158966,13.09847,0,0,0,0.1438054
"227",9.416667,2.853147,-2.125639,16.93259,14.05332,23.66873,11.97763,0.1922543
"228",9.458333,2.93968,-2.154999,18.6007,121.1271,147.4423,93.35342,0.04999008
"229",9.5,2.54179,-2.204195,19.46277,293.593,319.7069,240.6916,0.01690751
"230",9.541667,2.307261,-2.312111,21.44159,479.2844,528.9464,418.0214,0
"231",9.583333,2.350932,-2.20975,26.19763,651.7687,741.965,657.7259,0
"232",9.625,2.352549,-2.26212,29.31993,793.0376,886.4437,793.1624,0
"233",9.666667,2.360636,-2.426374,31.20579,890.9142,988.0801,890.9196,0
"234",9.708333,2.321009,-2.563648,34.14473,937.8751,1036.631,937.8621,0
"235",9.75,2.14956,-2.727108,35.20544,930.2782,1028.536,930.2693,0
"236",9.791667,2.009651,-2.932623,35.58491,868.8777,964.5704,868.8626,0
"237",9.833333,1.901283,-3.054821,36.41769,756.4696,847.4003,756.4702,0
"238",9.875,2.029869,-2.820741,36.40241,603.5386,687.3678,603.5323,0
"239",9.916667,2.311304,-2.279577,34.08488,424.0276,497.8986,424.0386,0
"240",9.958333,2.156839,-1.509094,34.04158,237.4349,297.0923,237.4457,0
"241",10,1.845481,0.1183631,32.45879,75.74813,111.4419,75.75712,0
"242",10.04167,2.314539,0.6293736,29.71085,2.244116,5.827679,2.239875,0
"243",10.08333,2.087289,0.3024538,25.93531,0,0,0,0
"244",10.125,1.483983,-0.3291678,22.81938,0,0,0,0
"245",10.16667,1.005221,-0.7036972,20.4942,0,0,0,0
"246",10.20833,1.570516,-0.8774725,19.25776,0,0,0,0
"247",10.25,2.548259,-1.168685,18.59561,0,0,0,0
"248",10.29167,3.117599,-1.615422,18.46445,0,0,0,0
"249",10.33333,4.299948,-2.032007,19.91482,0,0,0,0
"250",10.375,5.873718,-1.870928,20.41907,0,0,0,0.01690751
"251",10.41667,6.06215,-1.986778,20.34522,14.1269,25.69748,14.31242,0.001556468
"252",10.45833,5.403851,-2.577138,20.13893,123.2976,171.3497,125.7367,0.008453756
"253",10.5,5.967529,-2.078823,22.27565,296.8304,360.8984,293.5375,0.008453756
"254",10.54167,5.944077,-1.708261,22.73279,482.6874,569.8595,490.2858,0
"255",10.58333,7.001074,-0.740198,23.97942,651.456,739.9959,628.076,0.1284849
"256",10.625,6.623402,-0.3212329,25.10507,791.6948,854.481,699.7141,0.1638564
"257",10.66667,6.764119,-0.3188524,24.74726,890.2704,838.7483,668.8304,0.1799857
"258",10.70833,6.705891,-0.4926277,24.87841,938.5741,997.8658,862.1429,0.1138663
"259",10.75,6.678395,-0.3751905,25.03122,932.3384,985.4944,819.6233,0.03079365
"260",10.79167,6.373507,-0.3045695,24.57408,867.866,940.3647,815.6181,0.003082416
"261",10.83333,6.056489,-0.1736429,24.32195,755.605,832.0255,721.3725,0.001556468
"262",10.875,5.695799,-0.005422047,24.27484,603.7777,689.8739,607.6324,0.004608365
"263",10.91667,5.388486,-0.07763005,21.4505,425.4992,497.3417,422.3113,0
"264",10.95833,5.100581,0.07234042,20.12238,239.0352,299.5984,239.6856,0
"265",11,4.735848,0.04060064,19.5188,76.37354,112.3966,76.5164,0
"266",11.04167,4.213415,0.07789488,18.98526,2.207328,5.748121,2.220893,0
"267",11.08333,3.762957,-0.009389519,16.7454,0,0,0,0
"268",11.125,3.234863,-0.1260332,14.89392,0,0,0,0.03384554
"269",11.16667,2.564434,-0.2164916,14.1248,0,0,0,0
"270",11.20833,1.704764,-0.3545596,11.43927,0,0,0,0.03692796
"271",11.25,1.376423,-1.038552,9.65655,0,0,0,0.3337708
"272",11.29167,0.09702755,-0.813993,9.943058,0,0,0,0.3376467
"273",11.33333,0.2458321,-0.6981428,8.457035,0,0,0,0.07614484
"274",11.375,0.665558,-0.09667392,7.524928,0,0,0,0
"275",11.41667,0.870973,0.3151497,10.09968,13.20718,24.10631,13.21146,0
"276",11.45833,-0.08089095,1.517294,12.47579,122.4147,168.2867,122.4148,0
"277",11.5,-1.087748,3.256634,13.1927,297.9156,363.7427,297.9223,0
"278",11.54167,-1.668409,3.424855,13.89687,484.6372,563.2164,484.6481,0
"279",11.58333,-2.194078,3.032868,17.51706,657.2318,744.8093,657.2324,0
"280",11.625,-2.552341,2.409182,20.17459,798.8686,892.6294,798.857,0
"281",11.66667,-2.776356,1.774386,21.40848,897.1499,994.8028,897.1647,0
"282",11.70833,-2.816792,1.417314,24.34105,943.7245,1043.155,943.7275,0
"283",11.75,-2.773121,1.217353,25.26934,935.0976,1034.025,935.0907,0.1738208
"284",11.79167,-2.709233,0.9451844,26.02445,871.7105,967.7926,870.1723,0.1691819
"285",11.83333,-2.693058,0.6634938,27.4901,758.1067,847.818,753.3382,0.1860895
"286",11.875,-2.671223,0.4540113,28.26558,604.4215,686.9104,598.4262,0.05920681
"287",11.91667,-2.760182,0.2254849,26.218,424.4139,498.6942,424.4183,0
"288",11.95833,-3.148368,0.07630789,26.43575,237.3429,297.3111,237.3508,0
"289",12,-3.123297,0.20168,25.83599,75.08593,110.6662,75.11173,0
"290",12.04167,-3.238136,0.200093,24.85804,2.041778,5.429886,2.069037,0
"291",12.08333,-3.857616,-0.8211344,22.2731,0,0,0,0
"292",12.125,-4.066265,-1.588444,21.42249,0,0,0,0
"293",12.16667,-4.662292,-2.265294,20.56042,0,0,0,0
"294",12.20833,-4.252271,-2.925482,16.94277,0,0,0,0
"295",12.25,-2.74239,-2.473983,15.82221,0,0,0,0
"296",12.29167,-1.429837,-1.32421,14.47243,0,0,0,0
"297",12.33333,-1.159724,-0.05303172,13.47029,0,0,0,0
"298",12.375,-0.7246325,0.7483977,11.74997,0,0,0,0
"299",12.41667,-0.783669,1.190374,15.23391,11.73563,21.998,11.74985,0
"300",12.45833,-1.133845,0.5682745,17.14142,116.2158,161.2457,116.2267,0
"301",12.5,-1.424984,0.1016997,17.49414,288.7552,353.9768,288.811,0
"302",12.54167,-1.435498,0.05567703,18.57523,473.6373,551.7002,473.5057,0
"303",12.58333,-1.588346,0.2699206,23.60632,644.6132,732.0202,644.951,0
"304",12.625,-1.799422,0.5936663,26.01426,785.128,878.5873,784.9242,0
"305",12.66667,-1.966827,0.7341148,26.75027,882.7287,980.0446,882.8143,0
"306",12.70833,-1.891616,0.8848788,29.74905,928.7147,1027.601,928.7128,0
"307",12.75,-1.712889,0.9689892,30.73719,919.1864,1017.636,919.2597,0
"308",12.79167,-1.480786,1.240364,31.46174,855.9649,952.0399,856.3155,0.05920681
"309",12.83333,-1.342495,1.607752,32.82806,744.3109,835.546,744.3217,0.325317
"310",12.875,-1.44035,1.979108,33.31831,593.3848,677.2042,593.32,0.3883997
"311",12.91667,-1.555188,2.698014,30.32462,416.4491,490.1814,415.5347,0.202997
"312",12.95833,-1.741194,3.248699,30.49143,232.266,291.742,232.1307,0
"313",13,-1.877059,3.520868,30.74738,72.91539,108.1204,73.02371,0
"314",13.04167,-2.042847,3.603391,29.33266,1.876228,5.111651,1.879217,0
"315",13.08333,-2.850759,3.355821,27.00876,0,0,0,0
"316",13.125,-3.767848,2.487738,25.01466,0,0,0,0
"317",13.16667,-3.57052,1.705352,23.9756,0,0,0,0
"318",13.20833,-2.824071,0.9094771,21.61222,0,0,0,0
"319",13.25,-1.796187,0.3714878,21.1016,0,0,0,0
"320",13.29167,-2.363909,0.6166777,19.92373,0,0,0,0
"321",13.33333,-1.54144,1.096742,16.5735,0,0,0,0
"322",13.375,-0.9251951,1.485554,18.45936,0,0,0,0
"323",13.41667,-0.03964621,1.204657,19.02346,10.44802,20.0687,10.45908,0
"324",13.45833,-0.08816944,0.8824983,20.9819,110.6607,154.8412,110.665,0
"325",13.5,-0.8548364,-0.0411293,21.07486,278.9694,343.5745,278.9783,0
"326",13.54167,-1.431454,-1.007606,22.20052,460.3566,537.9167,460.3512,0
"327",13.58333,-1.752516,-1.631292,27.15393,628.5733,715.3128,628.5696,0
"328",13.625,-1.678923,-1.878069,29.82291,767.0463,860.0302,766.8913,0.03003067
"329",13.66667,-1.247066,-1.731273,30.90018,863.4514,960.5925,864.0601,0.2723361
"330",13.70833,-0.3833524,-1.217882,33.56025,909.934,994.4448,864.9143,0.4992447
"331",13.75,0.1301851,-0.6481526,34.46052,902.1716,977.0811,839.8391,0.452337
"332",13.79167,0.9130265,-0.1276202,35.30986,841.3229,924.811,808.5568,0.5599927
"333",13.83333,1.977303,0.6849182,36.39859,731.4164,788.1688,638.5161,0.6777044
"334",13.875,3.48961,0.6738093,36.58068,583.2863,601.683,438.7497,0.9207422
"335",13.91667,3.444322,2.406801,32.48807,408.0981,308.9267,111.8419,0.8999893
"336",13.95833,3.10385,3.109837,32.4244,227.4835,150.1075,55.61723,0.829994
"337",14,3.008421,3.013031,32.04239,71.16792,82.10464,26.08125,0.7654159
"338",14.04167,2.632366,2.686905,31.22616,1.729073,4.137056,0.3226938,0.5085682
"339",14.08333,2.372767,2.480596,28.05547,0,0,0,0.08240123
"340",14.125,1.99186,1.802158,25.57367,0,0,0,0
"341",14.16667,1.672415,1.068176,22.56597,0,0,0,0
"342",14.20833,1.664328,0.5817639,18.50902,0,0,0,0
"343",14.25,1.764609,0.1096347,17.64822,0,0,0,0
"344",14.29167,1.739539,-0.2601338,16.5493,0,0,0,0
"345",14.33333,1.716086,-0.3077435,14.15409,0,0,0,0
"346",14.375,1.80828,-0.1839583,13.20543,0,0,0,0
"347",14.41667,1.966789,-0.1300007,17.0994,9.804213,18.9151,9.813688,0
