"","V1","V2","V3","V4","V5","V6","V7","V8"
"66",2.708333,3.499484,0.6382099,30.34299,969.2999,1069.253,969.3158,0
"67",2.75,3.739626,0.7262702,31.44988,954.0099,1053.271,954.0331,0
"68",2.791667,4.008259,1.01847,31.78677,882.8451,979.2533,882.838,0
"69",2.833333,4.150716,1.156965,32.11748,763.423,854.8414,763.4278,0
"70",2.875,4.378648,1.537226,31.74481,605.4935,689.6489,605.5498,0.1215266
"71",2.916667,4.434002,2.049577,28.19953,423.4901,496.1149,419.1379,0.4307601
"72",2.958333,4.136064,2.123228,27.36905,236.9124,289.3655,218.1142,0.816169
"73",3,3.95209,1.98073,25.71303,76.86897,103.5538,55.94967,0.9599896
"74",3.041667,3.783584,2.074394,24.63575,2.624261,6.070327,1.136885,1
"75",3.083333,3.278879,1.946306,22.18749,-1.293504e-13,0,0,0.9923092
"76",3.125,2.160388,1.085717,21.14847,-1.293504e-13,0,0,0.9830925
"77",3.166667,1.716736,0.2659547,19.27032,-1.293504e-13,0,0,0.9884638
"78",3.208333,1.847797,-0.593034,15.6473,-1.293504e-13,0,0,0.9653915
"79",3.25,1.520552,-0.9124529,14.79214,-1.293504e-13,0,0,0.9891963
"80",3.291667,1.076901,-1.008519,13.89009,-1.293504e-13,0,0,0.9007218
"81",3.333333,0.9352575,-0.8516112,11.50847,-1.293504e-13,0,0,0
"82",3.375,0.964563,-0.6210532,10.33001,-1.293504e-13,0,0,0
"83",3.416667,1.355302,-0.765152,14.64283,21.86884,37.35739,22.27177,0
"84",3.458333,0.9767736,-0.2552025,16.72705,141.3274,190.7476,142.2598,0
"85",3.5,0.5795219,0.2827663,18.50524,317.9365,385.8937,319.297,0
"86",3.541667,0.5819641,0.6670296,19.84166,503.8398,583.2092,503.752,0
"87",3.583333,0.5974308,0.3388047,24.59996,674.9271,762.9705,674.8625,0
"88",3.625,0.4020612,-0.2167761,26.58546,815.0699,909.0962,815.0722,0
"89",3.666667,0.2319268,-0.5009709,28.12796,911.6208,1011.993,919.5724,0
"90",3.708333,0.7382598,-0.5978373,30.59349,955.7412,1040.076,901.55,0.9430821
"91",3.75,1.458685,-0.7115152,31.51775,944.5881,936.1838,607.6372,1
"92",3.791667,2.652882,-0.6562773,32.37045,878.6718,786.7144,377.5764,0.8638549
"93",3.833333,3.99035,-0.5217852,33.29348,762.53,649.127,280.8293,0.8323135
"94",3.875,5.439342,-0.4657468,33.10714,606.3865,590.6926,387.2679,0.1461859
"95",3.916667,6.68808,-0.4977687,29.99377,427.1531,488.4524,402.942,0.003082416
"96",3.958333,6.758901,-0.2768173,29.20401,241.1586,305.8052,248.0087,0.09924771
"97",4,5.895204,-0.4273204,27.98358,78.29045,114.2217,76.93545,0.2145942
"98",4.041667,5.274092,-0.4521374,26.7755,2.678933,6.687311,2.57197,0.2815528
"99",4.083333,4.578901,-0.5978373,23.41779,-1.293504e-13,0,0,0.5753742
"100",4.125,4.108386,-0.9020458,22.73539,-1.293504e-13,0,0,0.0215464
"101",4.166667,3.716833,-1.271099,21.89133,-1.293504e-13,0,0,0.001556468
"102",4.208333,3.624032,-1.624141,19.85894,-1.293504e-13,0,0,0.03540201
"103",4.25,3.716833,-1.780248,19.10126,-1.293504e-13,0,0,0.02539179
"104",4.291667,3.716019,-1.684182,18.94331,-1.293504e-13,0,0,0.003082416
"105",4.333333,3.58333,-1.559296,16.15324,-1.293504e-13,0,0,0.003082416
"106",4.375,3.385519,-1.674575,15.36842,-1.293504e-13,0,0,0.001556468
"107",4.416667,3.898364,-1.679379,17.86356,21.41324,36.12342,20.33347,0.04617521
"108",4.458333,4.71973,-1.795458,19.74048,141.5825,184.1598,130.4622,0.0184945
"109",4.5,5.377475,-1.405591,20.68572,317.7542,387.3267,317.7688,0.001556468
"110",4.541667,5.584241,-0.7915701,22.38123,500.9422,567.3865,468.4899,0.160072
"111",4.583333,5.464577,-0.107101,26.24488,668.6762,763.9258,681.5348,0
"112",4.625,5.346541,0.6382099,27.65781,806.2677,900.8366,807.8222,0
"113",4.666667,5.361194,1.058498,28.44757,900.8504,999.9919,904.8861,0
"114",4.708333,5.671343,1.125744,29.84815,943.768,1044.972,947.3609,0
"115",4.75,6.010798,1.345094,30.44047,931.321,1030.085,931.7054,0
"116",4.791667,6.266407,1.801407,30.90569,864.8033,960.7238,864.8715,0
"117",4.833333,6.353509,2.312958,30.63668,748.5704,839.6357,748.7228,0
"118",4.875,5.887064,2.931782,30.29486,593.4839,678.8815,596.6038,0
"119",4.916667,5.307467,3.436928,27.89967,414.8883,489.2883,416.0441,0
"120",4.958333,4.206885,3.86362,27.16421,231.7368,291.5747,231.6078,0
"121",5,3.190149,3.71712,25.74634,74.62742,110.5795,74.30757,0
"122",5.041667,2.270283,2.824508,24.9751,2.478468,6.408673,2.42287,0
"123",5.083333,1.990254,1.968722,22.13443,-1.293504e-13,0,0,0
"124",5.125,1.083413,1.116137,20.53394,-1.293504e-13,0,0,0
"125",5.166667,0.6723225,1.787798,19.56525,-1.293504e-13,0,0,0.05621595
"126",5.208333,-0.4836146,1.67492,17.08244,-1.293504e-13,0,0,0.01541208
"127",5.25,0.3955489,1.95191,15.92742,-1.293504e-13,0,0,0.003082416
"128",5.291667,-0.6618894,2.187272,14.88469,-1.293504e-13,0,0,0.02539179
"129",5.333333,-2.243569,0.7134614,14.20106,-1.293504e-13,0,0,0.09305236
"130",5.375,-3.349036,-0.5193835,13.52729,-1.293504e-13,0,0,0.1522592
"131",5.416667,-3.642091,-1.558496,15.15124,18.86187,32.38171,18.0597,0.4945142
"132",5.458333,-3.419044,-2.928234,15.06362,132.3065,179.5822,134.2084,0.7861078
"133",5.5,-2.988416,-3.374941,15.84845,305.0156,355.7013,286.1969,0.9345978
"134",5.541667,-2.723853,-3.360531,17.90182,488.6228,552.6983,456.0215,0.6561885
"135",5.583333,-2.442195,-3.190814,21.24349,658.6166,739.7838,632.3319,0.3476569
"136",5.625,-2.272875,-3.30049,22.5034,798.0486,883.3819,777.6668,0.2522851
"137",5.666667,-1.904929,-3.389351,23.92866,894.1804,983.4328,862.5045,0.3938321
"138",5.708333,-1.501979,-3.368536,26.79154,939.2484,1033.807,921.548,0.584591
"139",5.75,-1.197528,-3.189213,28.02554,929.1159,1006.858,867.5926,0.7638289
"140",5.791667,-0.9516877,-2.953852,29.31507,864.3112,872.0174,587.7883,0.9084431
"141",5.833333,-0.6838685,-2.798546,31.60167,750.0465,741.8537,465.7502,0.8822883
"142",5.875,-0.1547423,-2.692873,32.4778,596.3633,618.5564,419.0447,0.8677002
"143",5.916667,1.044339,-2.342233,31.3561,417.9682,420.1861,253.2831,0.9899898
"144",5.958333,2.686258,-1.268697,32.0311,234.4886,239.8675,110.837,0.8376391
"145",6,2.398902,-0.0206417,31.50048,76.2858,105.2057,60.96314,0.07544291
"146",6.041667,0.176572,-0.8476085,29.72475,2.569589,6.130035,2.012846,0.1124929
"147",6.083333,-1.291956,-1.434411,24.65426,-1.293504e-13,0,0,0.07706041
"148",6.125,-0.5772292,-2.384662,23.72752,-1.293504e-13,0,0,0.04315383
"149",6.166667,0.174944,-2.108473,22.98466,-1.293504e-13,0,0,0.03231959
"150",6.208333,0.8310604,-1.656163,21.46684,-1.293504e-13,0,0,0.03158714
"151",6.25,1.143652,-0.9804996,20.84614,-1.293504e-13,0,0,0.1331238
"152",6.291667,1.458685,-0.8516112,19.63312,-1.293504e-13,0,0,0.06308272
"153",6.333333,1.677662,-0.8780293,17.76361,-1.293504e-13,0,0,0.1200311
"154",6.375,1.817677,-1.038139,16.92202,-1.293504e-13,0,0,0.3539133
"155",6.416667,2.214929,-1.415998,19.62695,18.49739,31.02833,16.77372,0.4977492
"156",6.458333,1.849425,-1.175033,21.43105,132.4705,166.6056,108.0414,0.9007523
"157",6.5,1.962576,-0.7531437,23.14508,304.7423,309.5071,166.1343,0.8922985
"158",6.541667,2.274354,-0.6738894,24.11253,486.4359,479.2374,270.2619,0.9338349
"159",6.583333,2.103405,-1.110989,28.22545,654.0241,713.4127,566.728,0.8799689
"160",6.625,2.136781,-1.545687,29.52485,789.0095,878.3067,771.8705,0.7669113
"161",6.666667,2.512867,-1.997196,30.58362,880.5671,974.7552,852.198,0.7199731
"162",6.708333,3.281321,-2.066844,32.33589,920.9515,977.2431,788.9984,0.9623091
"163",6.75,6.101157,-1.679379,33.35888,906.4087,909.3748,676.8568,1
"164",6.791667,6.031963,-0.4785555,28.69066,840.9116,450.4183,105.488,0.9361543
"165",6.833333,5.035578,-1.536881,29.29409,725.8997,342.9834,106.2335,0.9230922
"166",6.875,5.52563,-1.998797,30.94394,580.4355,501.7275,327.2925,0.9323089
"167",6.916667,4.499126,-2.027617,28.36119,407.1067,314.5823,155.9024,0.6815803
"168",6.958333,4.358297,-1.989991,26.92605,228.7298,223.0497,129.9218,0.6238079
"169",7,3.949648,-0.9845023,26.06225,73.42463,83.81032,42.99663,0.5614881
"170",7.041667,3.937438,-0.1063004,25.07752,2.3509,5.771787,1.602822,0.3669754
"171",7.083333,4.667632,0.3732283,22.80943,-1.293504e-13,0,0,0.8553706
"172",7.125,4.668446,0.2827663,21.55198,-1.293504e-13,0,0,0.5614881
"173",7.166667,3.874757,-0.1143059,20.69189,-1.293504e-13,0,0,0.1976561
"174",7.208333,2.804294,-0.4681484,19.04203,-1.293504e-13,0,0,0.0815467
"175",7.25,1.735459,-0.6210532,18.3584,-1.293504e-13,0,0,0.1099904
"176",7.291667,1.422868,-1.065358,17.26508,-1.293504e-13,0,0,0.0738254
"177",7.333333,1.813607,-1.69539,15.54488,-1.293504e-13,0,0,0.03769093
"178",7.375,1.796512,-1.28711,15.74726,-1.293504e-13,0,0,0.1347413
"179",7.416667,2.41274,-0.9588847,17.95858,17.25816,26.84876,14.90997,0.2363542
"180",7.458333,4.001747,-1.713802,18.86063,129.9191,162.7445,111.657,0.4163246
"181",7.5,4.629372,-3.273271,19.18518,303.3573,321.8269,221.2453,1
"182",7.541667,4.258984,-3.614305,19.95396,486.9462,464.4895,319.4648,0.7123739
"183",7.583333,3.996863,-4.03059,21.75683,655.2633,599.3105,366.1702,0.4107701
"184",7.625,3.269925,-4.35081,23.48319,794.5861,760.5822,531.2795,0.6761479
"185",7.666667,3.81696,-5.174574,26.81128,889.0048,936.8207,704.6825,0.9338043
"186",7.708333,7.316519,-5.786193,22.80819,929.0977,700.2371,302.952,0.8246227
"187",7.75,7.318147,-3.895297,18.48673,911.9124,461.6235,205.0121,0.6446523
"188",7.791667,5.568774,-5.498796,19.21109,849.3857,576.8204,369.8418,0.4299971
"189",7.833333,6.381186,-6.212085,22.80079,746.7662,680.4936,510.4056,0.1377321
"190",7.875,8.480596,-7.336056,23.08831,595.2151,652.9682,537.9145,0.469214
"191",7.916667,8.411403,-7.001426,21.68155,417.1117,408.7221,291.2663,0.311553
"192",7.958333,7.076377,-6.436239,20.49075,232.32,217.4769,126.0265,0.1078235
"193",8,6.383629,-5.943901,19.04327,74.24471,97.24465,54.27229,0.04770116
"194",8.041667,5.628199,-5.764578,18.1696,2.332676,5.751884,2.199221,0.05920681
"195",8.083333,4.244331,-5.213,16.54319,-1.293504e-13,0,0,0.05691789
"196",8.125,3.233293,-5.164167,16.27171,-1.293504e-13,0,0,0.2045534
"197",8.166667,2.76929,-5.390722,16.50493,-1.293504e-13,0,0,0.3869348
"198",8.208333,2.666721,-5.484386,16.73322,-1.293504e-13,0,0,0.2300063
"199",8.25,2.456699,-5.586056,16.64808,-1.293504e-13,0,0,0.2662628
"200",8.291667,2.092823,-5.574848,16.71348,-1.293504e-13,0,0,0.400058
"201",8.333333,1.804652,-5.581253,15.5745,-1.293504e-13,0,0,0.8054263
"202",8.375,1.739529,-5.867849,15.07473,-1.293504e-13,0,0,0.3753376
"203",8.416667,2.367154,-6.123224,17.70561,16.29229,25.87353,10.08287,0.1308043
"204",8.458333,2.034212,-7.257602,18.36333,127.6229,163.9784,113.1667,0.01690751
"205",8.5,5.015227,-8.698589,19.27402,300.5508,339.7592,267.5967,0.6138281
"206",8.541667,5.130007,-8.696988,19.96383,484.3583,435.4116,268.659,0.5961577
"207",8.583333,5.97498,-9.16691,21.49522,653.933,591.9664,452.1821,0.5207758
"208",8.625,6.773554,-9.28299,22.60088,791.98,642.778,455.3691,0.5707964
"209",8.666667,6.745876,-8.424802,22.21958,885.2506,690.8629,449.4611,0.688447
"210",8.708333,7.355593,-7.709912,22.0715,927.2024,759.388,547.6991,1
"211",8.75,7.220462,-6.594747,21.35948,919.0927,630.6174,306.4744,0.9915462
"212",8.791667,7.086145,-6.282533,20.97077,860.9215,612.1875,233.6952,0.5969512
"213",8.833333,7.449207,-7.193558,20.79801,757.5548,674.0054,385.7582,0.3430791
"214",8.875,7.730051,-6.70042,19.29377,604.8374,602.5745,437.0858,0.6415394
"215",8.916667,7.271746,-5.749368,16.29762,422.7247,390.0534,239.1559,0.583828
"216",8.958333,6.943688,-5.313069,15.26106,236.1106,217.7158,106.4572,0.1453924
"217",9,5.747049,-4.74548,14.09,75.50217,98.02086,55.57692,0.02459829
"218",9.041667,4.664376,-4.230727,13.25952,2.3509,6.070327,2.292408,0.001556468
"219",9.083333,4.148274,-4.008975,11.96382,-1.293504e-13,0,0,0.001556468
"220",9.125,3.324465,-3.736789,11.1901,-1.293504e-13,0,0,0.01461859
"221",9.166667,2.9728,-3.81124,10.59532,-1.293504e-13,0,0,0.03460852
"222",9.208333,2.686258,-3.872882,9.692029,-1.293504e-13,0,0,0.2999863
"223",9.25,2.726146,-3.962543,9.276171,-1.293504e-13,0,0,0.6607663
"224",9.291667,2.701725,-3.933724,9.511865,-1.293504e-13,0,0,0.9577007
"225",9.333333,3.316325,-4.226724,8.380289,-1.293504e-13,0,0,0.8969069
"226",9.375,3.781956,-4.602182,8.249485,-1.293504e-13,0,0,0.8707216
"227",9.416667,4.553666,-4.250741,8.6493,15.52688,21.53473,6.038538,0.744602
"228",9.458333,5.87811,-4.83274,8.913376,128.9533,147.9966,72.25745,0.3823265
"229",9.5,7.964495,-5.042484,9.883298,307.4759,345.2723,244.9335,0.4792242
"230",9.541667,8.951111,-4.294771,10.71131,496.6049,533.4325,401.7864,0.2130682
"231",9.583333,9.429767,-3.355727,12.84366,672.4304,720.916,595.5974,0.2777379
"232",9.625,9.892956,-3.35893,13.10897,814.1769,829.565,635.3511,0.5022813
"233",9.666667,10.4058,-3.572676,14.09,910.9283,950.9317,766.2979,0.3815635
"234",9.708333,10.71107,-3.3157,14.12702,957.3631,984.2488,807.934,0.4546564
"235",9.75,10.73956,-2.805751,13.64576,947.832,1006.998,888.5038,0.4585323
"236",9.791667,10.22834,-2.430293,14.12455,884.9226,876.814,700.7127,0.363832
"237",9.833333,10.19578,-2.19173,13.20029,769.9836,721.752,492.6813,0.3923062
"238",9.875,9.597459,-2.385462,13.00038,613.9494,635.6528,507.4049,0.3608106
"239",9.916667,8.944599,-2.812155,11.40235,431.2717,419.5293,265.3602,0.3323059
"240",9.958333,7.728423,-2.36705,10.16959,243.2726,237.7379,155.0078,0.01770101
"241",10,6.281874,-2.262979,9.525439,78.19933,107.6936,71.7356,0.1522592
"242",10.04167,5.869155,-2.014808,8.425946,2.423796,6.070327,2.236496,0.001556468
"243",10.08333,5.328632,-2.034022,7.464662,-1.293504e-13,0,0,0.02539179
"244",10.125,4.9615,-2.159708,6.998211,-1.293504e-13,0,0,0.001556468
"245",10.16667,5.177221,-2.249369,6.660095,-1.293504e-13,0,0,0.09775228
"246",10.20833,5.235018,-2.409479,5.922164,-1.293504e-13,0,0,0.09619581
"247",10.25,5.15687,-2.434296,5.637111,-1.293504e-13,0,0,0.01461859
"248",10.29167,5.136519,-2.164511,5.465585,-1.293504e-13,0,0,0.008453756
"249",10.33333,4.994062,-1.837887,4.946072,-1.293504e-13,0,0,0.05075306
"250",10.375,4.610649,-1.7106,4.49196,-1.293504e-13,0,0,0.03384554
"251",10.41667,4.924054,-1.247883,7.290668,15.45398,26.33129,14.03401,0
"252",10.45833,5.179663,-1.262293,8.269229,130.0285,169.3522,116.7451,0
"253",10.5,6.638423,0.43407,9.692029,308.8609,368.6778,296.8948,0.276975
"254",10.54167,6.851702,1.626887,11.3678,497.8988,560.1419,460.7367,0.3577587
"255",10.58333,6.828909,2.557125,13.25458,671.6285,637.7028,460.364,0.6769109
"256",10.625,6.443054,2.102413,14.02583,812.7554,743.3464,459.078,0.5161979
"257",10.66667,6.182561,2.104815,14.73414,910.2176,893.9303,695.7738,0.6669617
"258",10.70833,6.248498,1.934298,17.84012,953.3538,866.7034,561.8822,0.742313
"259",10.75,6.494338,1.784596,18.13381,939.8134,925.297,594.386,0.584591
"260",10.79167,7.007997,1.400332,19.10743,867.792,843.1386,572.1888,0.469275
"261",10.83333,7.322217,0.4164579,17.69574,750.3746,727.7427,527.4402,0.1523507
"262",10.875,7.074749,0.07382305,16.85539,594.7778,648.4105,512.0829,0.3122549
"263",10.91667,7.212322,0.2651542,14.82299,414.3052,428.6049,330.9641,0.6007355
"264",10.95833,6.84926,-0.2800195,13.78397,229.1672,235.8471,163.8047,0.7938291
"265",11,6.356765,-1.114191,12.99421,72.05783,104.2902,66.75939,0.669159
"266",11.04167,5.324562,-1.621739,12.49567,2.041092,5.43344,1.546909,0.9445775
"267",11.08333,4.875212,-1.820275,11.10496,-1.293504e-13,0,0,0.9684434
"268",11.125,4.447027,-1.708999,10.69404,-1.293504e-13,0,0,0.9984435
"269",11.16667,4.176766,-1.5641,10.53608,-1.293504e-13,0,0,0.9984435
"270",11.20833,4.057916,-1.504859,9.907978,-1.293504e-13,0,0,1
"271",11.25,3.98628,-1.893926,9.85615,-1.293504e-13,0,0,1
"272",11.29167,3.667176,-2.137292,9.944998,-1.293504e-13,0,0,0.5745502
"273",11.33333,2.986639,-2.078052,9.286043,-1.293504e-13,0,0,0.1938413
"274",11.375,2.182367,-2.014008,7.826223,-1.293504e-13,0,0,0.1222895
"275",11.41667,2.179111,-2.238162,9.767302,12.75682,23.62452,12.59893,0.003082416
"276",11.45833,3.258528,-2.224552,12.75358,117.9824,165.0532,118.6275,0
"277",11.5,4.002561,-1.527274,14.40467,290.564,362.2891,297.4539,0
"278",11.54167,4.49994,-0.4633451,16.23345,475.1005,561.8735,483.2508,0
"279",11.58333,4.564249,0.591778,21.26446,645.149,744.5008,662.7109,0
"280",11.625,4.409581,1.305067,23.32647,784.4171,877.4708,766.5775,0.001556468
"281",11.66667,4.286661,2.017555,24.66536,880.3666,990.5779,902.8546,0
"282",11.70833,4.123039,2.49068,26.32879,925.4528,1032.314,942.9438,0.01001022
"283",11.75,4.053031,2.690817,26.49785,915.4479,1009.306,891.1503,0.8092106
"284",11.79167,4.281777,2.668401,26.70393,845.6134,905.4142,720.8412,0.6754154
"285",11.83333,4.476332,2.441045,27.59858,731.0024,766.2146,586.3532,0.3438726
"286",11.875,4.769387,1.932697,27.22838,579.6154,554.609,418.3924,0.4999771
"287",11.91667,5.362822,1.944705,25.51929,404.4642,443.5518,321.2912,0.7161583
"288",11.95833,5.456437,1.346695,24.22729,223.9005,274.2992,200.1664,0.7869318
"289",12,5.066512,0.4724963,22.939,69.72515,97.04563,50.97346,0.4223063
"290",12.04167,4.770201,-0.3848913,21.81236,1.840627,4.975678,1.304622,0.3584606
"291",12.08333,4.171067,-1.046145,19.49738,-1.293504e-13,0,0,0.2884501
"292",12.125,3.603681,-1.654562,18.40776,-1.293504e-13,0,0,0.2946454
"293",12.16667,3.17224,-1.982787,18.51512,-1.293504e-13,0,0,0.3353883
"294",12.20833,2.806736,-2.166112,16.86032,-1.293504e-13,0,0,0.1954283
"295",12.25,2.868603,-2.074049,16.53825,-1.293504e-13,0,0,0.1961607
"296",12.29167,2.89628,-1.879516,15.97555,-1.293504e-13,0,0,0.036989
"297",12.33333,2.862905,-1.790655,14.86125,-1.293504e-13,0,0,0.01541208
"298",12.375,2.80348,-1.729013,14.29484,-1.293504e-13,0,0,0.05383547
"299",12.41667,2.520194,-1.599324,16.41485,11.62693,21.73376,11.10793,0.1554942
"300",12.45833,2.630903,-1.28711,18.34853,113.1166,150.1063,101.4996,0.2631499
"301",12.5,2.568222,-1.057352,20.13165,281.7071,351.7406,287.8556,0.03311309
"302",12.54167,2.415997,-0.5337934,22.10852,464.6582,546.0707,472.9443,0.01998993
"303",12.58333,2.133525,0.1850993,26.84213,635.6725,723.3641,637.3826,0
"304",12.625,1.770463,0.9232052,28.39944,777.7653,870.9626,777.7973,0
"305",12.66667,1.505086,1.568447,29.94934,878.526,975.4717,878.5327,0
"306",12.70833,1.56044,2.051979,32.45066,928.2229,1026.96,928.2575,0
"307",12.75,1.834772,2.060785,33.5921,922.0632,1020.293,922.0699,0
"308",12.79167,2.432277,1.920689,34.85819,864.2201,959.9078,864.2192,0.01385561
"309",12.83333,3.230851,1.994339,36.14895,753.3633,844.3129,753.3635,0.006164833
"310",12.875,4.069312,2.308955,36.42536,601.7576,685.5688,601.7478,0.01385561
"311",12.91667,4.619603,3.248799,33.80929,423.1803,497.0901,423.1636,0
"312",12.95833,4.728685,2.866137,32.7826,236.6755,296.3713,236.6771,0
"313",13,4.179208,1.871855,31.85463,74.88255,110.3804,74.88533,0
"314",13.04167,3.507625,0.8607624,29.65071,2.022868,5.413538,2.031484,0
"315",13.08333,2.849066,0.1274598,25.04173,-1.293504e-13,0,0,0
"316",13.125,2.063517,-0.4809572,23.12533,-1.293504e-13,0,0,0
"317",13.16667,1.5523,-0.8035783,21.29778,-1.293504e-13,0,0,0
"318",13.20833,1.181098,-1.055751,18.50648,-1.293504e-13,0,0,0
"319",13.25,1.075272,-1.070962,17.04172,-1.293504e-13,0,0,0
"320",13.29167,1.181098,-1.048546,15.66335,-1.293504e-13,0,0,0.03384554
"321",13.33333,1.389492,-1.191044,14.05791,-1.293504e-13,0,0,0.1008347
"322",13.375,1.50997,-1.423203,13.14229,-1.293504e-13,0,0,0.07461889
"323",13.41667,1.740343,-1.644154,16.20507,12.15543,22.43036,12.15163,0.1345887
"324",13.45833,1.481478,-1.671373,17.72042,120.4244,165.8294,120.9012,0.003082416
"325",13.5,1.202263,-1.65296,20.28467,297.234,362.7468,298.0317,0.1200006
