"","V1","V2","V3","V4","V5","V6","V7","V8"
"68",2.791667,8.229591,-1.437321,19.14186,863.6224,708.7419,357.7912,1
"69",2.833333,8.081485,-2.025934,17.82697,745.678,473.7706,169.2868,0.9907528
"70",2.875,7.884544,-2.523023,15.86244,591.0985,321.4098,124.3693,0.9884638
"71",2.916667,7.858925,-2.599434,13.21443,413.8516,210.4252,91.63248,0.9022782
"72",2.958333,6.920654,-2.756453,13.28604,231.3002,167.2262,58.81918,0.3784811
"73",3,5.744612,-3.305602,12.33827,74.75685,105.1113,65.09118,0.1570506
"74",3.041667,5.697379,-3.822843,11.40613,2.569595,5.609988,1.931319,0.5531564
"75",3.083333,6.13209,-3.523918,11.47643,0,0,0,0.3571178
"76",3.125,6.16091,-3.048661,11.10019,0,0,0,0.3655715
"77",3.166667,5.158593,-2.733782,11.02208,0,0,0,0.3455816
"78",3.208333,3.859263,-2.046926,11.14967,0,0,0,0.9154014
"79",3.25,3.422151,-1.43816,11.63917,0,0,0,0.8646483
"80",3.291667,3.487797,-0.8806145,11.63136,0,0,0,0.8499992
"81",3.333333,4.06421,-0.6001623,11.67953,0,0,0,0.8008179
"82",3.375,4.7487,-0.7445868,11.5923,0,0,0,0.725436
"83",3.416667,5.036105,-0.8478671,12.88506,21.98839,16.66794,7.916495,0.2685822
"84",3.458333,6.511561,-1.018322,13.62322,144.9435,153.8797,98.76497,0.1847161
"85",3.5,7.045543,-0.6715349,14.63478,325.9347,353.652,264.2274,0.04315383
"86",3.541667,7.092777,-0.01658669,15.61378,514.9101,588.7044,495.4885,0.01541208
"87",3.583333,6.979896,0.4359993,17.63169,687.6602,748.8625,633.3961,0.02774175
"88",3.625,6.982298,0.8449221,19.32021,827.4462,884.8996,759.2378,0.01693803
"89",3.666667,7.074364,1.017056,19.91126,922.6129,949.1613,804.7098,0.05389651
"90",3.708333,7.288117,0.8314873,21.37717,964.9562,1025.453,876.1686,0.09848473
"91",3.75,7.480255,0.8995011,21.31729,952.1633,977.6366,847.4092,0.1531137
"92",3.791667,7.629161,1.111939,20.91371,886.0696,962.1433,824.0995,0.01998993
"93",3.833333,7.384186,0.9104169,20.46456,769.9607,864.5457,769.9461,0
"94",3.875,7.132005,0.6727883,20.32135,613.4724,709.4305,632.2488,0
"95",3.916667,7.099982,0.301651,17.94283,431.233,510.6709,439.767,0
"96",3.958333,6.77495,0.2563084,16.77896,243.2305,306.119,247.3235,0
"97",4,5.823869,0.01784007,15.28441,79.73085,117.668,81.13451,0
"98",4.041667,5.117764,-0.4322269,14.2364,2.789846,6.946663,2.868295,0
"99",4.083333,4.510129,-1.122442,13.13372,0,0,0,0
"100",4.125,4.342009,-1.552356,11.14055,0,0,0,0
"101",4.166667,4.323596,-1.758077,10.48311,0,0,0,0.001556468
"102",4.208333,4.286769,-1.758917,10.16805,0,0,0,0.003082416
"103",4.25,4.184296,-1.676629,9.194253,0,0,0,0.001556468
"104",4.291667,4.097033,-1.90754,9.095311,0,0,0,0.01153617
"105",4.333333,4.068213,-2.233334,8.707353,0,0,0,0.01080372
"106",4.375,3.959335,-2.539817,8.444375,0,0,0,0.006164833
"107",4.416667,3.852859,-1.962958,10.38156,21.21751,33.96372,19.75299,0.04385577
"108",4.458333,4.157076,-1.550677,11.44389,143.1448,180.755,130.1824,0.003082416
"109",4.5,4.704668,-1.169463,13.18319,323.4018,380.5475,303.4083,0.003082416
"110",4.541667,4.528542,-1.046871,15.15162,512.5791,598.4662,520.8059,0.001556468
"111",4.583333,4.195504,-1.067023,17.61346,684.9989,783.9603,703.6885,0
"112",4.625,4.145868,-1.080458,20.82908,823.2614,921.5974,832.7426,0
"113",4.666667,4.213917,-1.2316,22.53323,916.4643,1015.57,921.5833,0
"114",4.708333,4.864783,-1.494419,24.12022,957.6696,1057.311,959.5595,0
"115",4.75,5.778237,-1.590981,25.29841,942.7843,1041.351,943.5736,0
"116",4.791667,6.634049,-1.392818,25.79963,874.378,970.1026,874.4094,0
"117",4.833333,7.035136,-1.141754,26.16155,758.4342,849.3967,758.6832,0
"118",4.875,7.127202,-1.229081,26.02746,603.9465,687.6387,604.1395,0
"119",4.916667,6.955879,-1.833648,24.38189,425.1761,498.9244,425.2535,0.008453756
"120",4.958333,6.911047,-1.947844,22.67774,240.0736,299.1723,237.992,0.2599149
"121",5,6.148101,-1.941966,20.9124,78.35428,113.2529,75.45529,0.1937802
"122",5.041667,5.789445,-2.58348,19.74202,2.661366,6.76439,2.734442,0
"123",5.083333,4.751102,-2.873169,18.41932,0,0,0,0
"124",5.125,3.807226,-3.082248,16.98075,0,0,0,0.008453756
"125",5.166667,3.201192,-3.369418,16.13063,0,0,0,0.09921719
"126",5.208333,3.497404,-3.869865,15.31435,0,0,0,0.2661712
"127",5.25,3.956133,-4.272071,14.84698,0,0,0,0.8330459
"128",5.291667,4.688657,-4.043679,15.17636,0,0,0,0.8730716
"129",5.333333,5.412375,-3.745593,14.00207,0,0,0,0.8692262
"130",5.375,5.771832,-3.563383,14.87823,0,0,0,0.2978805
"131",5.416667,5.232246,-4.059632,15.10085,19.41879,19.15902,5.946932,0.2148078
"132",5.458333,7.92057,-3.98742,15.53958,136.5372,124.2298,63.04513,0.1009263
"133",5.5,10.01887,-3.058737,16.98726,315.0507,365.196,283.923,0.05932889
"134",5.541667,10.67534,-2.79172,17.75667,502.7595,539.8145,405.7491,0.06775212
"135",5.583333,11.47351,-2.563328,18.30606,674.849,694.241,548.4181,0.1362367
"136",5.625,11.46951,-2.520504,20.38905,817.6817,891.0969,767.3264,0.07773183
"137",5.666667,11.12446,-2.428979,20.92412,914.7573,1009.859,901.7538,0.0477622
"138",5.708333,10.79062,-2.153565,22.33535,959.0094,1063.143,965.0475,0.003082416
"139",5.75,10.60889,-1.743803,22.50329,948.2722,1059.194,965.5638,0
"140",5.791667,10.36152,-1.415489,22.23511,880.857,984.887,896.61,0
"141",5.833333,10.01887,-1.220684,22.0932,765.4639,865.2545,775.6444,0
"142",5.875,9.532923,-1.287858,20.39035,610.7009,697.765,610.6601,0
"143",5.916667,8.844431,-1.560753,17.03933,430.6641,493.9827,407.4509,0.006164833
"144",5.958333,7.957396,-1.514571,15.71142,242.8083,298.9901,238.4127,0.04620573
"145",6,6.81738,-1.718612,14.03722,78.81314,110.7213,72.45314,0.06164833
"146",6.041667,5.957565,-2.102345,12.98661,2.624657,6.075799,2.218148,0.07089558
"147",6.083333,5.358736,-2.113261,12.47497,0,0,0,0.08939008
"148",6.125,4.592588,-1.877311,10.30866,0,0,0,0.07089558
"149",6.166667,3.898491,-1.77571,9.851699,0,0,0,0.06393725
"150",6.208333,3.329284,-2.004942,8.680014,0,0,0,0.09088551
"151",6.25,3.174773,-2.240892,8.052511,0,0,0,0.1546702
"152",6.291667,3.068297,-2.508749,7.853325,0,0,0,0.1670456
"153",6.333333,3.262837,-2.793399,8.189208,0,0,0,0.1601636
"154",6.375,3.590271,-3.141026,7.789533,0,0,0,0.05926785
"155",6.416667,3.92411,-3.113316,9.17082,18.75804,30.84481,17.19065,0.02465933
"156",6.458333,5.369144,-3.549109,10.2006,137.0145,170.0211,116.2616,0.006164833
"157",6.5,6.413091,-3.093164,11.32802,314.812,346.0573,265.8527,0.309203
"158",6.541667,6.679682,-2.89416,12.51663,497.7121,535.6424,432.9979,0.1370302
"159",6.583333,7.252892,-2.857215,13.87318,663.8915,686.8893,557.7496,0.2492332
"160",6.625,7.838111,-2.339973,16.70475,803.861,758.8268,595.0566,0.3284605
"161",6.666667,7.867732,-1.90754,17.25935,900.2575,903.5321,751.7802,0.0738254
"162",6.708333,8.46576,-0.3407021,18.30215,944.9317,982.5377,814.2517,0.4922558
"163",6.75,7.561112,-1.229081,18.94788,934.8002,958.6801,806.6411,0.1200006
"164",6.791667,8.023043,-1.103129,19.48946,874.6349,899.0967,742.4678,0.1961607
"165",6.833333,7.959798,-1.711895,19.54414,761.5361,834.673,721.6822,0.03155662
"166",6.875,7.965402,-2.125856,19.31501,608.7186,666.0898,559.2985,0
"167",6.916667,7.646774,-2.273639,17.55878,429.416,506.1748,424.4312,0.01998993
"168",6.958333,6.944671,-2.55829,16.37017,242.8818,297.8964,235.3532,0.03308257
"169",7,6.052833,-2.827826,14.59312,79.34541,111.7542,74.70953,0.01461859
"170",7.041667,5.726199,-2.804315,13.51777,2.624657,6.318831,2.600588,0.1900264
"171",7.083333,5.640538,-2.884084,12.4281,0,0,0,0.2091618
"172",7.125,5.455606,-3.262779,10.57033,0,0,0,0.1546091
"173",7.166667,5.607715,-3.438271,10.04568,0,0,0,0.1899654
"174",7.208333,5.680567,-3.410562,9.252837,0,0,0,0.1438054
"175",7.25,5.705384,-3.435752,9.105726,0,0,0,0.2653472
"176",7.291667,5.67176,-3.499568,8.961218,0,0,0,0.1353517
"177",7.333333,5.166599,-3.638114,8.557638,0,0,0,0.0422993
"178",7.375,4.893603,-4.011771,8.440469,0,0,0,0.03155662
"179",7.416667,4.326798,-4.132684,10.21622,17.27135,26.89554,15.12548,0.1045885
"180",7.458333,4.293974,-5.085718,11.7967,130.7006,159.0037,110.8309,0.0530725
"181",7.5,5.981582,-4.885035,13.11028,305.6533,324.6907,242.1606,0.3008103
"182",7.541667,6.748531,-4.383748,14.36789,490.3337,481.1425,354.1197,0.4677186
"183",7.583333,7.826102,-4.230927,15.6268,660.8447,670.3024,560.1781,0.3884608
"184",7.625,8.011034,-4.176348,18.42973,800.0249,792.9323,647.7758,0.2884501
"185",7.666667,8.884459,-3.660786,19.74593,894.5677,916.4533,749.2179,0.3108815
"186",7.708333,9.076597,-3.121713,20.7028,936.4888,937.1717,759.3525,0.512322
"187",7.75,8.657097,-3.599489,21.54902,921.5851,984.0972,811.1731,0.416233
"188",7.791667,9.067791,-3.918567,21.60891,855.2712,840.8501,670.2441,0.4261822
"189",7.833333,9.106218,-3.954673,20.71842,741.9154,747.6878,582.9332,0.656158
"190",7.875,7.929376,-3.994977,19.76936,589.6302,542.2448,388.4054,0.3685929
"191",7.916667,7.171233,-4.104135,16.77896,412.0161,378.1982,275.3564,0.06698915
"192",7.958333,6.638052,-4.209935,15.68929,229.2078,242.9104,174.9851,0.08859658
"193",8,5.425184,-4.324131,14.0945,72.33409,92.29139,58.03518,0.1932919
"194",8.041667,4.928028,-4.914424,13.48653,2.184155,4.840387,1.510636,0.4670777
"195",8.083333,4.614204,-4.948011,12.82648,0,0,0,0.618345
"196",8.125,4.038592,-4.932897,12.04535,0,0,0,0.9845879
"197",8.166667,3.189984,-4.737252,12.36561,0,0,0,1
"198",8.208333,2.603965,-4.164592,12.30052,0,0,0,1
"199",8.25,2.607167,-3.058737,12.40076,0,0,0,1
"200",8.291667,2.763279,-1.896624,11.91907,0,0,0,1
"201",8.333333,3.711157,-1.052748,11.1744,0,0,0,0.6193216
"202",8.375,4.218721,-1.300453,9.642097,0,0,0,0.2640654
"203",8.416667,4.722281,-1.250072,10.21362,15.52769,16.3439,6.004298,0.2739231
"204",8.458333,4.563767,-1.28282,10.74478,128.755,149.2216,97.9236,0.01617506
"205",8.5,5.83908,-0.8016849,11.99458,308.2963,372.4465,299.8325,0.1485053
"206",8.541667,5.987186,-0.1912395,13.49434,497.0147,533.8399,427.7393,0.273038
"207",8.583333,6.782155,0.6534757,14.53323,670.8661,624.6124,453.0759,0.2207895
"208",8.625,7.688403,1.624143,15.53046,812.2305,821.367,685.3505,0.4377184
"209",8.666667,7.834908,1.987723,16.21134,911.0498,972.9379,854.905,0.449987
"210",8.708333,8.006231,1.927266,17.3635,959.4316,979.6213,803.3139,0.5199823
"211",8.75,8.31285,1.378957,17.37522,950.6399,908.9395,609.0921,0.486091
"212",8.791667,8.790792,1.128733,17.66423,885.7943,730.4326,462.0059,0.5530343
"213",8.833333,9.016554,1.190869,17.58221,769.1347,612.8051,342.9908,0.5930752
"214",8.875,9.055782,1.012858,17.3661,612.8483,529.6071,319.8914,0.6791998
"215",8.916667,8.581042,0.5317225,14.37831,430.9944,418.2985,298.9529,0.3838524
"216",8.958333,7.807689,-0.3272673,13.69482,242.6248,303.6684,238.4892,0.895381
"217",9,6.716508,-0.868859,12.62078,78.39099,103.6126,54.42112,0.9299895
"218",9.041667,6.359452,-1.080458,11.97635,2.477823,4.536597,0.7457568,0.8976699
"219",9.083333,6.208945,-1.408771,11.00776,0,0,0,0.8945875
"220",9.125,6.014406,-1.64556,9.668135,0,0,0,0.6961073
"221",9.166667,5.808658,-1.890746,9.00418,0,0,0,0.4184304
"222",9.208333,5.552475,-1.98563,8.341527,0,0,0,0.2561
"223",9.25,5.249858,-1.661514,7.943154,0,0,0,0.4429982
"224",9.291667,4.913618,-1.389459,7.755685,0,0,0,0.3529977
"225",9.333333,4.508528,-1.017482,7.876759,0,0,0,0.008453756
"226",9.375,4.111444,-0.6858094,7.664554,0,0,0,0.01998993
"227",9.416667,3.897691,-0.07872281,9.334855,15.27073,26.59175,14.1885,0.05691789
"228",9.458333,4.643825,0.43432,10.23835,127.3051,166.1528,113.9287,0.06698915
"229",9.5,6.192133,1.521702,11.88913,303.6527,346.9079,254.915,0.1993347
"230",9.541667,6.317823,2.259778,12.83038,490.8293,497.1016,353.6991,0.3339234
"231",9.583333,5.779037,2.30764,14.44861,665.2497,590.0816,404.487,0.7015702
"232",9.625,5.357936,2.911368,16.18791,806.4856,642.212,384.8105,0.9899898
"233",9.666667,5.253861,2.742593,17.53535,904.9929,845.4069,497.1521,1
"234",9.708333,5.398765,2.474736,18.55341,949.4836,851.8675,470.9359,1
"235",9.75,5.560481,2.148941,19.54283,936.8926,912.2812,588.1726,0.9446081
"236",9.791667,5.747815,2.096881,19.84357,869.459,725.6124,341.4036,0.9076801
"237",9.833333,5.858294,2.210237,20.10134,754.0659,673.1985,412.0211,0.6115087
"238",9.875,6.052833,1.859252,20.30313,599.9086,596.4814,401.657,0.7569316
"239",9.916667,5.754219,1.117817,17.44812,421.1933,441.6093,323.8114,0.9092366
"240",9.958333,5.594105,0.6123315,16.48213,235.3932,271.1832,170.6636,0.5562388
"241",10,5.063325,0.2118055,14.41997,74.95875,101.8709,56.00825,0.2838417
"242",10.04167,4.340408,-0.4809282,13.22225,2.20251,5.873272,1.893075,0.4445852
"243",10.08333,3.535031,-0.9032858,11.99979,0,0,0,0.3484809
"244",10.125,2.836131,-1.470908,11.27985,0,0,0,0.004608365
"245",10.16667,2.605566,-1.730368,10.44926,0,0,0,0
"246",10.20833,2.367796,-1.821053,9.949339,0,0,0,0
"247",10.25,2.285337,-1.831129,8.922162,0,0,0,0
"248",10.29167,2.210884,-1.820213,8.354546,0,0,0,0
"249",10.33333,1.925079,-1.836167,7.736157,0,0,0,0
"250",10.375,1.620861,-1.968836,6.965448,0,0,0,0.08075321
"251",10.41667,1.737745,-2.03685,9.191649,13.67391,25.0728,13.67221,0.07614484
"252",10.45833,1.886652,-2.046086,10.67969,120.8994,166.8617,120.4875,0.03692796
"253",10.5,2.077188,-1.974714,12.9098,293.2642,358.1481,291.1129,0.2645843
"254",10.54167,2.118017,-1.833648,15.15813,477.449,553.6268,470.3622,0.2022645
"255",10.58333,2.120419,-1.323124,19.24861,647.9416,732.2148,637.3161,0.1268979
"256",10.625,2.040362,-0.6648175,22.89906,788.4618,880.4643,783.4844,0.2283888
"257",10.66667,1.929883,-0.2920008,24.85317,885.6842,982.4972,884.4676,0.04315383
"258",10.70833,1.846623,-0.4171127,27.56757,931.5882,1029.544,928.3525,0
"259",10.75,1.921877,-0.676573,28.71322,922.356,1020.471,922.0231,0
"260",10.79167,2.258918,-0.9091636,29.65187,858.2446,953.9409,858.2322,0
"261",10.83333,2.643193,-0.9738187,30.19736,746.4489,837.3464,746.4452,0.08465964
"262",10.875,3.02987,-1.012444,30.24032,595.3567,679.1123,595.2478,0.05542246
"263",10.91667,3.707154,-0.8176387,29.06082,418.5135,492.3017,418.3504,0.07620588
"264",10.95833,3.782408,-0.598483,27.82144,234.5673,294.0889,234.3206,0
"265",11,3.455775,-0.5271104,26.98434,74.86697,110.4378,74.86251,0
"266",11.04167,3.081106,-0.6068798,23.84162,2.165801,5.690998,2.160783,0
"267",11.08333,2.635187,-0.785731,21.95911,0,0,0,0
"268",11.125,2.118818,-1.087175,18.62762,0,0,0,0.0738254
"269",11.16667,1.600847,-1.410451,17.90898,0,0,0,0.1138358
"270",11.20833,1.391898,-1.596019,16.27904,0,0,0,0.1099904
"271",11.25,1.274213,-1.638843,14.83917,0,0,0,0.1376711
"272",11.29167,1.315043,-1.629607,13.67139,0,0,0,0.3938016
"273",11.33333,1.392698,-1.716933,12.05967,0,0,0,0.8053347
"274",11.375,1.551212,-1.796702,11.02469,0,0,0,0.8469168
"275",11.41667,1.964307,-1.961279,11.97896,13.43531,23.1893,9.943424,0.9053912
"276",11.45833,1.824207,-1.975554,16.27253,123.7627,163.6213,109.3585,0.8115606
"277",11.5,2.242907,-2.009141,19.84617,301.5419,361.7328,288.2446,0.1438664
"278",11.54167,3.117933,-1.85548,22.52152,491.2698,566.5683,483.0401,0
"279",11.58333,3.841651,-1.700139,25.82957,666.6263,754.3915,669.3072,0
"280",11.625,4.228327,-1.721971,29.12722,809.5508,901.5878,806.928,0
"281",11.66667,4.650229,-1.556555,30.76107,907.9663,1005.686,909.4026,0
"282",11.70833,5.090544,-0.9931313,32.12543,953.9987,1053.402,955.6204,0.03384554
"283",11.75,5.323511,-0.99649,32.64748,943.8488,1042.769,944.5679,0.0422993
"284",11.79167,5.536464,-1.124121,32.74642,878.8564,975.0645,879.993,0
"285",11.83333,5.784641,-1.036794,32.94951,765.7392,857.275,767.0013,0.01690751
"286",11.875,5.799852,-0.7101601,32.2452,611.4717,695.9423,612.6679,0
"287",11.91667,5.616521,-0.0493341,30.12836,430.2786,504.5749,430.7606,0
"288",11.95833,5.065727,0.0463891,27.96334,241.3951,301.3191,241.4531,0
"289",12,4.059407,-0.06696733,26.85154,77.01442,112.7871,77.00417,0
"290",12.04167,3.497404,-0.2961992,25.36481,2.165801,5.609988,2.160783,0
"291",12.08333,3.022665,-0.6497033,22.72721,0,0,0,0
"292",12.125,2.41503,-0.889851,21.02697,0,0,0,0
"293",12.16667,1.756158,-1.299613,19.29548,0,0,0,0
"294",12.20833,1.661691,-1.548998,17.94804,0,0,0,0
"295",12.25,1.965908,-1.656476,17.02241,0,0,0,0.2491722
"296",12.29167,2.285337,-1.759757,16.22306,0,0,0,0.6191995
"297",12.33333,2.175659,-2.179595,15.74788,0,0,0,0.8845772
"298",12.375,2.05237,-2.523863,15.47318,0,0,0,0.9969176
"299",12.41667,3.567054,-2.696836,17.02892,12.5176,15.47303,0.7075129,0.9830925
"300",12.45833,3.711157,-2.533099,18.41021,120.0918,104.2202,21.35924,0.7523233
"301",12.5,4.834361,-3.010036,18.77733,291.5389,168.1984,47.51809,0.009247249
"302",12.54167,5.537264,-3.33667,20.68197,473.5212,468.0796,363.0688,0
"303",12.58333,6.280196,-3.012555,23.86245,645.2252,744.8727,660.2625,0
"304",12.625,7.782871,-1.806778,25.5705,786.9934,893.9931,792.5483,0.106145
"305",12.66667,8.262414,-1.456633,26.32689,882.9678,970.2848,854.8476,0.4030488
"306",12.70833,8.095895,-1.812656,27.6548,927.6053,967.4292,831.0599,0.08008179
"307",12.75,8.012635,-1.956241,27.04813,918.2997,899.9271,716.4811,0.1038561
"308",12.79167,7.954194,-2.160283,26.96611,857.125,868.3127,724.6844,0.1299803
"309",12.83333,7.979011,-1.967157,25.53145,747.44,775.7783,633.7403,0.3099355
"310",12.875,7.90776,-1.529685,25.04845,596.8434,619.3872,494.3603,0.8468558
"311",12.91667,7.566716,-1.694262,22.2299,418.4034,422.9971,294.746,0.9923092
"312",12.95833,6.556393,-2.211503,21.51126,232.7135,248.6825,129.2645,0.9699998
"313",13,5.784641,-2.366843,19.90606,72.95813,78.23604,15.41231,1
"314",13.04167,5.22344,-2.373561,19.522,1.890487,3.787248,0.05736591,0.981536
"315",13.08333,5.049715,-2.246769,18.53909,0,0,0,1
"316",13.125,4.801538,-2.050285,17.11614,0,0,0,0.9984435
"317",13.16667,4.621409,-1.738765,16.0408,0,0,0,1
"318",13.20833,3.853659,-2.041888,15.91582,0,0,0,0.9738452
"319",13.25,3.788012,-2.254326,15.57212,0,0,0,0.9661545
"320",13.29167,4.001765,-2.444933,15.51614,0,0,0,0.9053912
"321",13.33333,4.091429,-2.602792,15.14511,0,0,0,0.469214
"322",13.375,4.418864,-2.732942,15.12688,0,0,0,0.1569286
"323",13.41667,5.429187,-2.489436,16.34023,10.97584,19.70584,9.790448,0.04153633
"324",13.45833,5.361939,-2.518825,17.5718,114.0716,147.1964,97.29258,0.3953275
"325",13.5,6.815779,-2.548213,19.32803,286.5649,336.3765,255.8519,0.2476767
"326",13.54167,8.173551,-2.064559,20.71712,473.9801,489.2233,353.7564,0.01153617
"327",13.58333,8.657097,-2.931106,23.11257,645.317,714.4127,610.2394,1
"328",13.625,8.36889,-3.712846,24.89092,785.0662,777.6618,517.1728,1
"329",13.66667,8.541814,-3.869865,24.20223,880.9855,854.4801,640.7198,0.9830925
"330",13.70833,8.835624,-3.542391,24.6618,925.0541,963.561,758.7024,1
"331",13.75,8.95571,-2.984846,24.85708,916.5377,951.0448,671.315,1
"332",13.79167,8.856439,-2.483558,24.06163,856.1522,726.463,372.8402,1
"333",13.83333,8.594652,-2.214022,24.1111,744.8704,651.5687,320.6181,0.9661545
"334",13.875,8.416925,-1.962119,24.34414,593.6131,597.2713,392.4593,0.815406
"335",13.91667,8.420928,-1.400375,21.9513,416.6231,428.0805,294.1724,0.5546519
"336",13.95833,7.637967,-1.581745,21.43706,232.6034,287.3043,216.4416,0.3385012
"337",14,6.195335,-1.926852,20.25105,73.03155,105.2936,65.95167,0.3969145
"338",14.04167,5.46121,-1.912578,19.13665,1.835425,4.860639,1.510636,0.2085209
"339",14.08333,4.807942,-2.074635,17.6421,0,0,0,0.9746082
"340",14.125,4.627813,-2.249288,15.72054,0,0,0,1
"341",14.16667,4.574175,-2.360965,15.06179,0,0,0,1
"342",14.20833,4.437277,-2.470123,13.70654,0,0,0,0.1579662
"343",14.25,4.215518,-2.32234,13.60239,0,0,0,0.8229442
"344",14.29167,4.20431,-2.096467,13.04519,0,0,0,0.9915462
"345",14.33333,4.244339,-1.810977,12.58303,0,0,0,0.5938993
